hotel_id,hotel_name,area,platform,candidate_rank,candidate_url,candidate_detected_name,candidate_location,name_similarity,area_match,address_match,brand_collision_flag,candidate_score,validation_status,validation_note,discovered_at
BOD087,Wanderheaven Camping & Tiny House Bodrum,Gümüşlük,google_travel,1,https://www.google.com/travel/hotels/entity/ChkIvoT_1--qsqtmGg0vZy8xMWZ0MDN0NHdnEAE?q=Wanderheaven%20Camping%20%26%20Tiny%20House%20Bodrum%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwj5gtjkmr6WAxUgQ0ECHbFvLoQQvukIegQIAxAC,Wanderheaven Camping & Tiny House Bodrum,Wanderheaven Camping & Tiny House Bodrum otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Wanderheaven Camping & Tiny House Bodrum' vs expected='Wanderheaven Camping & Tiny House Bodrum' (card near-text was 'Wanderheaven Camping & Tiny House Bodrum otelini yeni sekmed', 37 candidates on page) -> score=95",2026-08-26T11:39:37Z
BOD088,Baia Bodrum Hotel,Gündoğan,google_travel,1,https://www.google.com/travel/hotels/entity/ChgIj8jCtfnP6LOWARoLL2cvMXRkXzdjbjUQAQ?q=Baia%20Bodrum%20Hotel%20G%C3%BCndo%C4%9Fan%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA&ved=2ahUKEwjxspHrmr6WAxU2TEECHQgYJoEQvukIegQIAxAC,Baia Bodrum Hotel,Baia Bodrum Hotel otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Baia Bodrum Hotel' vs expected='Baia Bodrum Hotel' (card near-text was 'Baia Bodrum Hotel otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:39:51Z
BOD089,Cape Bodrum Luxury Hotel & Beach,Gündoğan,google_travel,1,https://www.google.com/travel/hotels/entity/ChkIndCDzp2Bh5EDGg0vZy8xMWMza2RmYjN2EAE?q=Cape%20Bodrum%20Luxury%20Hotel%20%26%20Beach%20G%C3%BCndo%C4%9Fan%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjF0Nnxmr6WAxUQBwYAHYdwNFoQvukIegQIAxAC,Cape Bodrum Luxury Hotel & Beach,Cape Bodrum Luxury Hotel & Beach otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Cape Bodrum Luxury Hotel & Beach' vs expected='Cape Bodrum Luxury Hotel & Beach' (card near-text was 'Cape Bodrum Luxury Hotel & Beach otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:40:04Z
BOD090,Costa Farilya Special Class Hotel Bodrum,Gündoğan,google_travel,1,https://www.google.com/travel/hotels/entity/ChcImKDItNyxy7N-GgsvZy8xdG1jdjlqdxAB?q=Costa%20Farilya%20Special%20Class%20Hotel%20Bodrum%20G%C3%BCndo%C4%9Fan%20Bodrum&ved=2ahUKEwi_0cv4mr6WAxUvOAYAHSL-BWYQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,Costa Farilya Special Class Hotel Bodrum,Costa Farilya Special Class Hotel Bodrum otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Costa Farilya Special Class Hotel Bodrum' vs expected='Costa Farilya Special Class Hotel Bodrum' (card near-text was 'Costa Farilya Special Class Hotel Bodrum otelini yeni sekmed', 37 candidates on page) -> score=95",2026-08-26T11:40:19Z
BOD091,Gündoğan Suites,Gündoğan,google_travel,1,https://www.google.com/travel/hotels/entity?q=G%C3%BCndo%C4%9Fan%20Suites%20G%C3%BCndo%C4%9Fan%20Bodrum&ved=2ahUKEwi_ipz_mr6WAxVDd0ECHehLES8QvukIegUIAxDUAw&ts=CAEaQgokEiIKDS9nLzExdDQ0Y21wMWs6EUfDvG5kb8SfYW4gU3VpdGVzEhoSFAoHCOoPEAkYBxIHCOoPEAkYCBgBMgIIAioHCgU6A1RSWQ&rp=OAFIAg,Gündoğan Suites · 297 sonuç,Yeni sekmede aç,0.75,,,False,73,REVIEW_REQUIRED,"detected='Gündoğan Suites · 297 sonuç' vs expected='Gündoğan Suites' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=73",2026-08-26T11:40:33Z
BOD092,Liona Hotel,Gündoğan,google_travel,1,https://www.google.com/travel/hotels/entity?q=Liona%20Hotel%20G%C3%BCndo%C4%9Fan%20Bodrum&ved=2ahUKEwj2wMSGm76WAxUQaEECHSX8LjwQvukIegUIAxDLAw&ts=CAEaOwodEhsKDC9nLzFoaHdnaDJiaDoLTGlvbmEgSG90ZWwSGhIUCgcI6g8QCRgHEgcI6g8QCRgIGAEyAggCKgcKBToDVFJZ&rp=OAFIAg,Liona Hotel · 330 sonuç,Yeni sekmede aç,0.6875,,,False,67,REJECTED_CANDIDATE,"detected='Liona Hotel · 330 sonuç' vs expected='Liona Hotel' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=67",2026-08-26T11:40:48Z
BOD093,Malta Bodrum Hotel,Gündoğan,google_travel,1,https://www.google.com/travel/hotels/entity?q=Malta%20Bodrum%20Hotel%20G%C3%BCndo%C4%9Fan%20Bodrum&ved=2ahUKEwjBgIGOm76WAxVaY0ECHXwTCKoQvukIegUIAxDKAw&ts=CAEaQwolEiMKDS9nLzExdHkyNGN3dmo6Ek1hbHRhIEJvZHJ1bSBIb3RlbBIaEhQKBwjqDxAJGAcSBwjqDxAJGAgYATICCAIqBwoFOgNUUlk&rp=OAFIAg,Malta Bodrum Hotel · 289 sonuç,Yeni sekmede aç,0.7826,,,False,75,REVIEW_REQUIRED,"detected='Malta Bodrum Hotel · 289 sonuç' vs expected='Malta Bodrum Hotel' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=75",2026-08-26T11:41:04Z
BOD094,Marje Villas,Gündoğan,google_travel,1,https://www.google.com/travel/hotels/entity?q=Marje%20Villas%20G%C3%BCndo%C4%9Fan%20Bodrum&ved=2ahUKEwilopaVm76WAxW6OwYAHaONGRIQvukIegUIAxDdAw&ts=CAEaPQofEh0KDS9nLzExdzJiN3ExNHA6DE1hcmplIFZpbGxhcxIaEhQKBwjqDxAJGAcSBwjqDxAJGAgYATICCAIqBwoFOgNUUlk&rp=OAFIAg,Marje Villas · 281 sonuç,Yeni sekmede aç,0.7059,,,False,69,REJECTED_CANDIDATE,"detected='Marje Villas · 281 sonuç' vs expected='Marje Villas' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=69",2026-08-26T11:41:19Z
BOD095,Mivara Luxury Bodrum,Gündoğan,google_travel,1,https://www.google.com/travel/hotels/entity/ChkIx9HcjJLU4qBeGg0vZy8xMWI2ZHA3ODluEAE?q=Mivara%20Luxury%20Bodrum%20G%C3%BCndo%C4%9Fan%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjj9sCcm76WAxXSBwYAHbImEY8QvukIegQIAxAC,Mivara Luxury Bodrum,Mivara Luxury Bodrum otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Mivara Luxury Bodrum' vs expected='Mivara Luxury Bodrum' (card near-text was 'Mivara Luxury Bodrum otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:41:34Z
BOD096,Olira Boutique Hotel&SPA,Gündoğan,google_travel,1,https://www.google.com/travel/hotels/entity/ChcItYXzoL2fxOIXGgsvZy8xdGQ3d2N5NRAB?q=Olira%20Boutique%20Hotel%26SPA%20G%C3%BCndo%C4%9Fan%20Bodrum&ved=2ahUKEwjLtcKjm76WAxWqj3wGHX_GF08QvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,Olira Boutique Hotel&SPA,Olira Boutique Hotel&SPA otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Olira Boutique Hotel&SPA' vs expected='Olira Boutique Hotel&SPA' (card near-text was 'Olira Boutique Hotel&SPA otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:41:49Z
BOD097,OLİVE TREE HOTEL,Gündoğan,google_travel,1,https://www.google.com/travel/hotels/entity?q=OL%C4%B0VE%20TREE%20HOTEL%20G%C3%BCndo%C4%9Fan%20Bodrum&ved=2ahUKEwjThaerm76WAxUgMgYAHcceKz4QvukIegUIAxCwAw&ts=CAEaQQojEiEKDS9nLzExc21ndzYwaHg6EE9saXZlIFRyZWUgSG90ZWwSGhIUCgcI6g8QCRgHEgcI6g8QCRgIGAEyAggCKgcKBToDVFJZ&rp=OAFIAg,Olive Tree Hotel · 281 sonuç,Yeni sekmede aç,0.7619,,,False,74,REVIEW_REQUIRED,"detected='Olive Tree Hotel · 281 sonuç' vs expected='OLİVE TREE HOTEL' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=74",2026-08-26T11:42:05Z
BOD098,Swissôtel Living Bodrum,Gündoğan,google_travel,1,https://www.google.com/travel/hotels/entity/ChkIlLOokvjigqA1Gg0vZy8xMXk1N2d3OTNfEAE?q=Swiss%C3%B4tel%20Living%20Bodrum%20G%C3%BCndo%C4%9Fan%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwibjaSym76WAxVWYEECHQU4LhQQvukIegQIAxAC,Swissôtel Living Bodrum,Swissôtel Living Bodrum otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Swissôtel Living Bodrum' vs expected='Swissôtel Living Bodrum' (card near-text was 'Swissôtel Living Bodrum otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:42:20Z
BOD099,Villa Oliva Butik Otel,Gündoğan,google_travel,1,https://www.google.com/travel/hotels/entity/ChkIkN7p8P39zesaGg0vZy8xMWY2NnRjNnRiEAE?q=Villa%20Oliva%20Butik%20Otel%20G%C3%BCndo%C4%9Fan%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjr2Ii5m76WAxV8d0ECHWh-BvsQvukIegQIAxAC,Villa Oliva Butik Otel,Villa Oliva Butik Otel otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Villa Oliva Butik Otel' vs expected='Villa Oliva Butik Otel' (card near-text was 'Villa Oliva Butik Otel otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:42:34Z
BOD100,Villa Rustica Hotel,Gündoğan,google_travel,1,https://www.google.com/travel/hotels/entity?q=Villa%20Rustica%20Hotel%20G%C3%BCndo%C4%9Fan%20Bodrum&ved=2ahUKEwimwvy_m76WAxUWR0ECHa4SMlAQvukIegUIAxDLAw&ts=CAEaRAomEiQKDS9nLzExYjV6MWg3cXE6E1ZpbGxhIFJ1c3RpY2EgSG90ZWwSGhIUCgcI6g8QCRgHEgcI6g8QCRgIGAEyAggCKgcKBToDVFJZ&rp=OAFIAg,Villa Rustica Hotel · 289 sonuç,Yeni sekmede aç,0.7917,,,False,76,REVIEW_REQUIRED,"detected='Villa Rustica Hotel · 289 sonuç' vs expected='Villa Rustica Hotel' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=76",2026-08-26T11:42:49Z
BOD101,Vita Bella Hotel Resort & Spa,Gündoğan,google_travel,1,https://www.google.com/travel/hotels/entity/ChkIneO864rglboNGg0vZy8xMWg1MjFfOWsxEAE?q=Vita%20Bella%20Hotel%20Resort%20%26%20Spa%20G%C3%BCndo%C4%9Fan%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjQoqnHm76WAxV3SEECHWX1CgYQvukIegQIAxAC,Vita Bella Hotel Resort & Spa,Vita Bella Hotel Resort & Spa otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Vita Bella Hotel Resort & Spa' vs expected='Vita Bella Hotel Resort & Spa' (card near-text was 'Vita Bella Hotel Resort & Spa otelini yeni sekmede aç', 25 candidates on page) -> score=95",2026-08-26T11:43:04Z
BOD102,Akyalı Butik Hotel,Güvercinlik,google_travel,1,https://www.google.com/travel/hotels/entity/ChgIlbPGuuqElZ8jGgwvZy8xaGMyeXdwZjEQAQ?q=Akyal%C4%B1%20Butik%20Hotel%20G%C3%BCvercinlik%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjVz4LOm76WAxUgQ0ECHbFvLoQQvukIegQIAxAC,Akyalı Butik Hotel,Akyalı Butik Hotel otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Akyalı Butik Hotel' vs expected='Akyalı Butik Hotel' (card near-text was 'Akyalı Butik Hotel otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:43:18Z
BOD103,Green Bay Resort & Spa Bodrum,Güvercinlik,google_travel,1,https://www.google.com/travel/hotels/entity?q=Green%20Bay%20Resort%20%26%20Spa%20Bodrum%20G%C3%BCvercinlik%20Bodrum&ved=2ahUKEwiz78TUm76WAxVaY0ECHXwTCKoQvukIegUIAxDgAw&ts=CAEaTgowEi4KDS9nLzExYjczNjJyMzc6HUdyZWVuIEJheSBSZXNvcnQgJiBTcGEgQm9kcnVtEhoSFAoHCOoPEAkYBxIHCOoPEAkYCBgBMgIIAioHCgU6A1RSWQ&rp=OAFIAg,Green Bay Resort & Spa Bodrum · 435 sonuç,Yeni sekmede aç,0.8438,,,False,81,REVIEW_REQUIRED,"detected='Green Bay Resort & Spa Bodrum · 435 sonuç' vs expected='Green Bay Resort & Spa Bodrum' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=81",2026-08-26T11:43:32Z
BOD104,Greenport Bodrum,Güvercinlik,google_travel,1,https://www.google.com/travel/hotels/entity/ChkI6YHBsbyHrLJCGg0vZy8xMWNqazJ2OW52EAE?q=Greenport%20Bodrum%20G%C3%BCvercinlik%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjjraDcm76WAxUYQ0ECHbKvJJkQvukIegQIAxAC,Greenport Bodrum,Greenport Bodrum otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Greenport Bodrum' vs expected='Greenport Bodrum' (card near-text was 'Greenport Bodrum otelini yeni sekmede aç', 27 candidates on page) -> score=95",2026-08-26T11:43:48Z
BOD105,İsolina Hotel,Güvercinlik,google_travel,1,https://www.google.com/travel/hotels/entity/ChkI2rPL1dHo1Yw4Gg0vZy8xMXN2amYyaGJfEAE?q=%C4%B0solina%20Hotel%20G%C3%BCvercinlik%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwiytvjim76WAxVQlHwGHZXGNkcQvukIegQIAxAC,İsolina Hotel,İsolina Hotel otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='İsolina Hotel' vs expected='İsolina Hotel' (card near-text was 'İsolina Hotel otelini yeni sekmede aç', 33 candidates on page) -> score=95",2026-08-26T11:44:02Z
BOD106,La Blanche Island Bodrum,Güvercinlik,google_travel,1,https://www.google.com/travel/hotels/entity/ChkI4eCHteSeoocbGg0vZy8xMWI2ZDQwNTc3EAE?q=La%20Blanche%20Island%20Bodrum%20G%C3%BCvercinlik%20Bodrum&ved=2ahUKEwj3oo7qm76WAxVZBAYAHT2aPXsQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,La Blanche Island Bodrum,La Blanche Island Bodrum otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='La Blanche Island Bodrum' vs expected='La Blanche Island Bodrum' (card near-text was 'La Blanche Island Bodrum otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:44:17Z
BOD107,Le Méridien Bodrum Beach Resort,Güvercinlik,google_travel,1,https://www.google.com/travel/hotels/entity/ChkIjZOUgv6r2M5FGg0vZy8xMWo4dnJwcjAwEAE?q=Le%20M%C3%A9ridien%20Bodrum%20Beach%20Resort%20G%C3%BCvercinlik%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwje3sDwm76WAxW7OgYAHaBPIiwQvukIegQIAxAC,Le Méridien Bodrum Beach Resort,Le Méridien Bodrum Beach Resort otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Le Méridien Bodrum Beach Resort' vs expected='Le Méridien Bodrum Beach Resort' (card near-text was 'Le Méridien Bodrum Beach Resort otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:44:30Z
BOD108,Lujo Hotel Bodrum,Güvercinlik,google_travel,1,https://www.google.com/travel/hotels/entity/ChkIi8Wuu6C7wvESGg0vZy8xMWZ5NTU3MTB2EAE?q=Lujo%20Hotel%20Bodrum%20G%C3%BCvercinlik%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA&ved=2ahUKEwiP4u-EnL6WAxUECAYAHZ-9D3cQvukIegQIAxAC,Lujo Hotel Bodrum,Lujo Hotel Bodrum otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Lujo Hotel Bodrum' vs expected='Lujo Hotel Bodrum' (card near-text was 'Lujo Hotel Bodrum otelini yeni sekmede aç', 33 candidates on page) -> score=95",2026-08-26T11:45:13Z
BOD109,Oscar Seaside Hotel & Spa,Güvercinlik,google_travel,1,https://www.google.com/travel/hotels/entity/ChoIh_eat86k7YyVARoNL2cvMTFzdHliZmJoXxAB?q=Oscar%20Seaside%20Hotel%20%26%20Spa%20G%C3%BCvercinlik%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwiJlceMnL6WAxU8ekECHYoME5MQvukIegQIAxAC,Oscar Seaside Hotel & Spa,Oscar Seaside Hotel & Spa otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Oscar Seaside Hotel & Spa' vs expected='Oscar Seaside Hotel & Spa' (card near-text was 'Oscar Seaside Hotel & Spa otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:45:29Z
BOD110,Titanic Luxury Collection Bodrum,Güvercinlik,google_travel,1,https://www.google.com/travel/hotels/entity?q=Titanic%20Luxury%20Collection%20Bodrum%20G%C3%BCvercinlik%20Bodrum&ved=2ahUKEwjD_pqTnL6WAxWWFgYAHcqZGYwQvukIegUIAxDNAw&ts=CAEaUQozEjEKDS9nLzExY2poem00d2I6IFRpdGFuaWMgTHV4dXJ5IENvbGxlY3Rpb24gQm9kcnVtEhoSFAoHCOoPEAkYBxIHCOoPEAkYCBgBMgIIAioHCgU6A1RSWQ&rp=OAFIAg,Titanic Luxury Collection Bodrum · 399 sonuç,Yeni sekmede aç,0.8649,,,False,83,REVIEW_REQUIRED,"detected='Titanic Luxury Collection Bodrum · 399 sonuç' vs expected='Titanic Luxury Collection Bodrum' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=83",2026-08-26T11:45:43Z
BOD111,Zena Hotel Bodrum,Güvercinlik,google_travel,1,https://www.google.com/travel/hotels/entity/ChkItK_FiY_Soc90Gg0vZy8xMWI2MzhuNno5EAE?q=Zena%20Hotel%20Bodrum%20G%C3%BCvercinlik%20Bodrum&ved=2ahUKEwiMyP6ZnL6WAxVOb0ECHew7Fu4QvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,Zena Hotel Bodrum,Zena Hotel Bodrum otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Zena Hotel Bodrum' vs expected='Zena Hotel Bodrum' (card near-text was 'Zena Hotel Bodrum otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:45:57Z
BOD112,Azure By Yelken Hotel,Kadıkalesi,google_travel,1,https://www.google.com/travel/hotels/entity?q=Azure%20By%20Yelken%20Hotel%20Kad%C4%B1kalesi%20Bodrum&ved=2ahUKEwi_qbmgnL6WAxXnOAYAHQMnGU0QvukIegQIAxAa&ts=CAE,Azure By Yelken Hotel Kadıkalesi Bodrum,Yeni sekmede aç,0.7,,,False,68,REJECTED_CANDIDATE,"detected='Azure By Yelken Hotel Kadıkalesi Bodrum' vs expected='Azure By Yelken Hotel' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=68",2026-08-26T11:46:11Z
BOD114,Sianji Well-Being Resort Thermal & Spa,Kadıkalesi,google_travel,1,https://www.google.com/travel/hotels/entity?q=Sianji%20Well%20Being%20Resort%20Thermal%20%26%20Spa%20Kad%C4%B1kalesi%20Bodrum&ved=2ahUKEwjk7pKvnL6WAxWLPQYAHU6NKEoQvukIegQIAxAa&ts=CAE,Sianji Well Being Resort Thermal & Spa Kadıkalesi Bodrum,Yeni sekmede aç,0.8,,,False,77,REVIEW_REQUIRED,"detected='Sianji Well Being Resort Thermal & Spa Kadıkalesi Bodrum' vs expected='Sianji Well-Being Resort Thermal & Spa' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=77",2026-08-26T11:46:42Z
BOD115,Yasmin Bodrum Resort,Kadıkalesi,google_travel,1,https://www.google.com/travel/hotels/entity?q=Yasmin%20Bodrum%20Resort%20Kad%C4%B1kalesi%20Bodrum&ved=2ahUKEwioutW9nL6WAxUeBwYAHb6YAFsQvukIegUIAxDiAw&ts=CAEaMwoVEhMKCS9tLzAxc2t4eDoGQm9kcnVtEhoSFAoHCOoPEAkYBxIHCOoPEAkYCBgBMgIIAioHCgU6A1RSWQ&rp=OAFIAg,Bodrum · 1.007 sonuç,Yeni sekmede aç,0.4737,,,False,48,REJECTED_CANDIDATE,"detected='Bodrum · 1.007 sonuç' vs expected='Yasmin Bodrum Resort' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=48",2026-08-26T11:47:12Z
BOD116,Acropol Of Bodrum Beach Hotel - Restaurant,Ortakent-Yahşi,google_travel,1,https://www.google.com/travel/hotels/entity?q=Acropol%20Of%20Bodrum%20Beach%20Hotel%20%20%20Restaurant%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwiazLvFnL6WAxXNcUECHZHjF48QvukIegUIAxC6Aw&ts=CAEaWwo9EjsKDS9nLzExajN3cmgweG06KkFjcm9wb2wgT2YgQm9kcnVtIEJlYWNoIEhvdGVsIC0gUmVzdGF1cmFudBIaEhQKBwjqDxAJGAcSBwjqDxAJGAgYATICCAIqBwoFOgNUUlk&rp=OAFIAg,Acropol Of Bodrum Beach Hotel - Restaurant · 204 sonuç,Yeni sekmede aç,0.8889,,,False,85,FOUND_HIGH_CONFIDENCE,"detected='Acropol Of Bodrum Beach Hotel - Restaurant · 204 sonuç' vs expected='Acropol Of Bodrum Beach Hotel - Restaurant' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=85",2026-08-26T11:47:29Z
BOD117,Altınkaya Hotel,Ortakent-Yahşi,google_travel,1,https://www.google.com/travel/hotels/entity?q=Alt%C4%B1nkaya%20Hotel%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwib8YfRnL6WAxXbLwYAHQK0HiEQvukIegUIAxDOAw&ts=CAEaQAoiEiAKDC9nLzExM2pyOWI0ZjoQQWx0xLFua2F5YSBIb3RlbBIaEhQKBwjqDxAJGAcSBwjqDxAJGAgYATICCAIqBwoFOgNUUlk&rp=OAFIAg,Altınkaya Hotel · 204 sonuç,Yeni sekmede aç,0.75,,,False,73,REVIEW_REQUIRED,"detected='Altınkaya Hotel · 204 sonuç' vs expected='Altınkaya Hotel' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=73",2026-08-26T11:47:53Z
BOD118,Amfora Hotel,Ortakent-Yahşi,google_travel,1,https://www.google.com/travel/hotels/entity?q=Amfora%20Hotel%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwjaqJ7ZnL6WAxX_R0ECHYyPOSgQvukIegUIAxDCAw&ts=CAEaTgowEi4KCy9nLzF2bDVkMmZ6Oh9Cb2RydW0gQW1mb3JhIE90ZWwgJiBSZXN0YXVyYW50EhoSFAoHCOoPEAkYBxIHCOoPEAkYCBgBMgIIAioHCgU6A1RSWQ&rp=OAFIAg,Bodrum Amfora Otel & Restaurant · 194 sonuç,Yeni sekmede aç,0.4314,,,False,44,REJECTED_CANDIDATE,"detected='Bodrum Amfora Otel & Restaurant · 194 sonuç' vs expected='Amfora Hotel' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=44",2026-08-26T11:48:10Z
BOD119,"Bodrum Suites Apart Otel, Ortakent - Yahşi",Ortakent-Yahşi,google_travel,1,https://www.google.com/travel/hotels/entity/ChgI7MOug7ORgqmWARoLL2cvMXhnYzB3cHcQAQ?q=Bodrum%20Suites%20Apart%20Otel%2C%20Ortakent%20%20%20Yah%C5%9Fi%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwjCiKDhnL6WAxX_lHwGHRXjCUkQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,"Bodrum Suites Apart Otel, Ortakent - Yahşi","Bodrum Suites Apart Otel, Ortakent - Yahşi otelini yeni sekmede aç",1.0,,,False,95,FOUND_EXACT,"detected='Bodrum Suites Apart Otel, Ortakent - Yahşi' vs expected='Bodrum Suites Apart Otel, Ortakent - Yahşi' (card near-text was 'Bodrum Suites Apart Otel, Ortakent - Yahşi otelini yeni sekm', 37 candidates on page) -> score=95",2026-08-26T11:48:27Z
BOD120,Celeste Bella Luxury Hotel & Spa,Ortakent-Yahşi,google_travel,1,https://www.google.com/travel/hotels/entity/ChoIppOc87W0lb3MARoNL2cvMTFrYnozeXA3bRAB?q=Celeste%20Bella%20Luxury%20Hotel%20%26%20Spa%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwiLwtHpnL6WAxXImXwGHSCrI08QvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,Celeste Bella Luxury Hotel & Spa,Celeste Bella Luxury Hotel & Spa otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Celeste Bella Luxury Hotel & Spa' vs expected='Celeste Bella Luxury Hotel & Spa' (card near-text was 'Celeste Bella Luxury Hotel & Spa otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:48:44Z
