hotel_id,hotel_name,area,platform,candidate_rank,candidate_url,candidate_detected_name,candidate_location,name_similarity,area_match,address_match,brand_collision_flag,candidate_score,validation_status,validation_note,discovered_at
BOD145,Moyo Luxury Hotel & Beach,Torba,trip,1,,,Moyo Luxury Hotel & Beach,0.0,,,False,0,NOT_FOUND,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=Moyo%20Luxury%20Hotel%20%26%20Beach%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=Moyo%20Luxury%20Hotel%20%26%20Beach&searchType=LM&optionId=0&searchValue=131%7C0*131*37.0805725%7C27.4620546%7CMoyo%20Luxury%20Hotel%20%26%20Beach%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,2026-08-26T21:46:30Z
BOD146,Olivia Hotel,Torba,trip,1,https://www.trip.com/hotels/detail/?hotelId=715075,The Olivia Hotel,Olivia Hotel,0.8571,,,False,82,REVIEW_REQUIRED,suggestion='Olivia Hotel' (sim=1.00) detected='The Olivia Hotel' vs expected='Olivia Hotel' -> score=82,2026-08-26T21:46:45Z
BOD147,Omar Hotel & Suites,Torba,trip,1,https://www.trip.com/hotels/detail/?hotelId=7169366,Omar Hotel & Suites,Omar Hotel & Suites,1.0,,,False,95,FOUND_EXACT,suggestion='Omar Hotel & Suites' (sim=1.00) detected='Omar Hotel & Suites' vs expected='Omar Hotel & Suites' -> score=95,2026-08-26T21:47:09Z
BOD149,Roota Bodrum,Torba,trip,1,,,Roota Bodrum,0.0,,,False,0,NOT_FOUND,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=Roota%20Bodrum%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=Roota%20Bodrum&searchType=LM&optionId=0&searchValue=131%7C0*131*37.0812164%7C27.4624267%7CRoota%20Bodrum%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,2026-08-26T21:49:12Z
BOD150,Samara Hotel,Torba,trip,1,https://www.trip.com/hotels/detail/?hotelId=3444080,Samara Hotel Bodrum Ultra All Inclusive,Samara Hotel,0.4706,,,False,47,REJECTED_CANDIDATE,suggestion='Samara Hotel' (sim=1.00) detected='Samara Hotel Bodrum Ultra All Inclusive' vs expected='Samara Hotel' -> score=47,2026-08-26T21:49:27Z
BOD151,Sarpedor Boutique Hotel & SPA,Torba,trip,1,https://www.trip.com/hotels/detail/?hotelId=3799376,Sarpedor Boutique Hotel,Sarpedor Boutique Hotel & SPA,0.92,,,False,88,FOUND_HIGH_CONFIDENCE,suggestion='Sarpedor Boutique Hotel & SPA' (sim=1.00) detected='Sarpedor Boutique Hotel' vs expected='Sarpedor Boutique Hotel & SPA' -> score=88,2026-08-26T21:49:53Z
BOD152,"Susona Bodrum, LXR Hotels & Resorts",Torba,trip,1,https://www.trip.com/hotels/detail/?hotelId=5798277,"Susona Bodrum, LXR Hotels & Resorts","Susona Bodrum, LXR Hotels & Resorts",1.0,,,False,95,FOUND_EXACT,"suggestion='Susona Bodrum, LXR Hotels & Resorts' (sim=1.00) detected='Susona Bodrum, LXR Hotels & Resorts' vs expected='Susona Bodrum, LXR Hotels & Resorts' -> score=95",2026-08-26T21:50:18Z
BOD153,The Oba Hotel,Torba,trip,1,https://www.trip.com/hotels/detail/?hotelId=80958326,Hotel Eisenhut,The Oba Hotel,0.3704,,,False,38,REJECTED_CANDIDATE,suggestion='The Oba Hotel' (sim=1.00) detected='Hotel Eisenhut' vs expected='The Oba Hotel' -> score=38,2026-08-26T21:50:44Z
BOD154,Toka Bodrum Hotel & Beach Club,Torba,trip,1,,,Toka Bodrum Hotel & Beach Club,0.0,,,False,0,NOT_FOUND,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=Toka%20Bodrum%20Hotel%20%26%20Beach%20Club%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=Toka%20Bodrum%20Hotel%20%26%20Beach%20Club&searchType=LM&optionId=0&searchValue=131%7C0*131*37.0807289%7C27.4615755%7CToka%20Bodrum%20Hotel%20%26%20Beach%20Club%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,2026-08-26T21:51:11Z
BOD155,Trend Life | Trendlife Hotels & Beach Club Bodrum Torba,Torba,trip,1,https://www.trip.com/hotels/detail/?hotelId=92404988,Trendlife Hotels Torba,Trend Life | Trendlife Hotels & Beach Club Bodrum Torba,0.6027,,,False,59,REJECTED_CANDIDATE,suggestion='Trend Life | Trendlife Hotels & Beach Club Bodrum Torba' (sim=1.00) detected='Trendlife Hotels Torba' vs expected='Trend Life | Trendlife Hotels & Beach Club Bodrum Torba' -> score=59,2026-08-26T21:51:26Z
BOD156,Voyage Torba,Torba,trip,1,https://www.trip.com/hotels/detail/?hotelId=133689727,Voyage Torba Hotel,Voyage Torba,0.8,,,False,77,REVIEW_REQUIRED,suggestion='Voyage Torba' (sim=1.00) detected='Voyage Torba Hotel' vs expected='Voyage Torba' -> score=77,2026-08-26T21:51:50Z
BOD157,Voyage Torba Private,Torba,trip,1,,,Voyage Torba Private,0.0,,,False,0,REJECTED_CANDIDATE,Safety net: optionId=133689727 was already used for an earlier hotel in this run - rejecting rather than risk stale-session reuse.,2026-08-26T21:52:14Z
BOD158,Arin Resort Bodrum,Turgutreis,trip,1,https://www.trip.com/hotels/detail/?hotelId=3139952,Arin Resort Bodrum,Arin Resort Bodrum,1.0,,,False,95,FOUND_EXACT,suggestion='Arin Resort Bodrum' (sim=1.00) detected='Arin Resort Bodrum' vs expected='Arin Resort Bodrum' -> score=95,2026-08-26T21:52:29Z
BOD159,Bodrum Ada Otel Turgutreis,Turgutreis,trip,1,https://www.trip.com/hotels/detail/?hotelId=118312775,Bodrum Ada Hotel,Bodrum Ada Otel Turgutreis,0.7143,,,False,69,REJECTED_CANDIDATE,suggestion='Bodrum Ada Otel Turgutreis' (sim=1.00) detected='Bodrum Ada Hotel' vs expected='Bodrum Ada Otel Turgutreis' -> score=69,2026-08-26T21:52:54Z
BOD160,La Blanche Resort Bodrum,Turgutreis,trip,1,https://www.trip.com/hotels/detail/?hotelId=3460092,La Blanche Resort & Spa,La Blanche Resort Bodrum,0.8,,,False,77,REVIEW_REQUIRED,suggestion='La Blanche Resort Bodrum' (sim=1.00) detected='La Blanche Resort & Spa' vs expected='La Blanche Resort Bodrum' -> score=77,2026-08-26T21:53:19Z
BOD161,MyElla Hotel Resort & Spa,Turgutreis,trip,1,https://www.trip.com/hotels/detail/?hotelId=109813205,My Ella Bodrum Resort & Spa,MyElla Hotel Resort & Spa,0.7917,,,False,76,REVIEW_REQUIRED,suggestion='MyElla Hotel Resort & Spa' (sim=1.00) detected='My Ella Bodrum Resort & Spa' vs expected='MyElla Hotel Resort & Spa' -> score=76,2026-08-26T21:53:43Z
BOD162,Rammos Managed by Dedeman,Turgutreis,trip,1,https://www.trip.com/hotels/detail/?hotelId=91593909,Rammos Managed By Dedeman,Rammos Managed by Dedeman,1.0,,,False,95,FOUND_EXACT,suggestion='Rammos Managed by Dedeman' (sim=1.00) detected='Rammos Managed By Dedeman' vs expected='Rammos Managed by Dedeman' -> score=95,2026-08-26T21:54:07Z
BOD163,Sundance Resort,Turgutreis,trip,1,,,Sundance Resort,0.0,,,False,0,REJECTED_CANDIDATE,Safety net: optionId=3139952 was already used for an earlier hotel in this run - rejecting rather than risk stale-session reuse.,2026-08-26T21:54:33Z
BOD164,Swissôtel Resort Bodrum Sahili,Turgutreis,trip,1,https://www.trip.com/hotels/detail/?hotelId=2615082,Swissôtel Resort Bodrum Beach,Swissôtel Resort Bodrum Sahili,0.8814,,,False,84,REVIEW_REQUIRED,suggestion='Swissôtel Resort Bodrum Sahili' (sim=1.00) detected='Swissôtel Resort Bodrum Beach' vs expected='Swissôtel Resort Bodrum Sahili' -> score=84,2026-08-26T21:54:47Z
BOD165,Caja by Maxx Royal,Türkbükü,trip,1,https://www.trip.com/hotels/detail/?hotelId=96121165,Caja by Maxx Royal,Caja by Maxx Royal,1.0,,,False,95,FOUND_EXACT,suggestion='Caja by Maxx Royal' (sim=1.00) detected='Caja by Maxx Royal' vs expected='Caja by Maxx Royal' -> score=95,2026-08-26T21:55:13Z
BOD166,Divan Bodrum,Türkbükü,trip,1,,,Divan Bodrum,0.0,,,False,0,REJECTED_CANDIDATE,Safety net: optionId=33679745 was already used for an earlier hotel in this run - rejecting rather than risk stale-session reuse.,2026-08-26T21:55:40Z
BOD167,Elista Hotel & Spa,Türkbükü,trip,1,https://www.trip.com/hotels/detail/?hotelId=10538097,Elista Hotel & Spa,Elista Hotel & Spa,1.0,,,False,95,FOUND_EXACT,suggestion='Elista Hotel & Spa' (sim=1.00) detected='Elista Hotel & Spa' vs expected='Elista Hotel & Spa' -> score=95,2026-08-26T21:55:54Z
BOD168,Kuum Hotel & SPA Bodrum,Türkbükü,trip,1,https://www.trip.com/hotels/detail/?hotelId=3395302,Kuum Hotel & Spa,Kuum Hotel & SPA Bodrum,0.8,,,False,77,REVIEW_REQUIRED,suggestion='Kuum Hotel & SPA Bodrum' (sim=1.00) detected='Kuum Hotel & Spa' vs expected='Kuum Hotel & SPA Bodrum' -> score=77,2026-08-26T21:56:22Z
BOD169,MACAKIZI BODRUM,Türkbükü,trip,1,,,MACAKIZI BODRUM,0.0,,,False,0,NOT_FOUND,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=MACAKIZI%20BODRUM%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=MACAKIZI%20BODRUM&searchType=LM&optionId=0&searchValue=131%7C0*131*37.136472%7C27.380201%7CMACAKIZI%20BODRUM%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,2026-08-26T21:56:48Z
BOD170,No:81 Hotel,Türkbükü,trip,1,https://www.trip.com/hotels/detail/?hotelId=6276090,No81 Hotel,No:81 Hotel,0.9524,,,False,91,FOUND_HIGH_CONFIDENCE,suggestion='No:81 Hotel' (sim=1.00) detected='No81 Hotel' vs expected='No:81 Hotel' -> score=91,2026-08-26T21:57:03Z
BOD171,4 reasons Hotel Yalikavak,Yalıkavak,trip,1,https://www.trip.com/hotels/detail/?hotelId=3120262,4Reasons Hotel + Bistro | 12+,4 reasons Hotel Yalikavak,0.6531,,,False,64,REJECTED_CANDIDATE,suggestion='4 reasons Hotel Yalikavak' (sim=1.00) detected='4Reasons Hotel + Bistro | 12+' vs expected='4 reasons Hotel Yalikavak' -> score=64,2026-08-26T21:57:27Z
BOD172,Ailla Yalıkavak,Yalıkavak,trip,1,https://www.trip.com/hotels/detail/?hotelId=112828271,Ailla Yalikavak,Ailla Yalıkavak,1.0,,,False,95,FOUND_EXACT,suggestion='Ailla Yalıkavak' (sim=1.00) detected='Ailla Yalikavak' vs expected='Ailla Yalıkavak' -> score=95,2026-08-26T21:57:53Z
BOD173,Allium Bodrum Resort & Spa,Yalıkavak,trip,1,https://www.trip.com/hotels/detail/?hotelId=11135278,Allium Bodrum Resort & Spa,Allium Bodrum Resort & Spa,1.0,,,False,95,FOUND_EXACT,suggestion='Allium Bodrum Resort & Spa' (sim=1.00) detected='Allium Bodrum Resort & Spa' vs expected='Allium Bodrum Resort & Spa' -> score=95,2026-08-26T21:58:19Z
BOD174,Arts Hotel Bodrum Yalıkavak,Yalıkavak,trip,1,https://www.trip.com/hotels/detail/?hotelId=42368994,Arts Hotel Bodrum Yalikavak,Arts Hotel Bodrum Yalıkavak,1.0,,,False,95,FOUND_EXACT,suggestion='Arts Hotel Bodrum Yalıkavak' (sim=1.00) detected='Arts Hotel Bodrum Yalikavak' vs expected='Arts Hotel Bodrum Yalıkavak' -> score=95,2026-08-26T21:58:46Z
BOD175,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,trip,1,https://www.trip.com/hotels/detail/?hotelId=3123466,Avantgarde Refined Yalıkavak,Avantgarde Refined Hotel | Yalıkavak,0.9032,,,False,86,FOUND_HIGH_CONFIDENCE,suggestion='Avantgarde Refined Hotel | Yalıkavak' (sim=1.00) detected='Avantgarde Refined Yalıkavak' vs expected='Avantgarde Refined Hotel | Yalıkavak' -> score=86,2026-08-26T21:59:12Z
BOD176,Blue Point Yalikavak,Yalıkavak,trip,1,https://www.trip.com/hotels/detail/?hotelId=132407001,Blue Point Hotel,Blue Point Yalikavak,0.6667,,,False,65,REJECTED_CANDIDATE,suggestion='Blue Point Yalikavak' (sim=1.00) detected='Blue Point Hotel' vs expected='Blue Point Yalikavak' -> score=65,2026-08-26T21:59:37Z
BOD177,Delta Hotels By Marriott Bodrum,Yalıkavak,trip,1,https://www.trip.com/hotels/detail/?hotelId=6521445,Delta Hotels by Marriott Bodrum,Delta Hotels By Marriott Bodrum,1.0,,,False,95,FOUND_EXACT,suggestion='Delta Hotels By Marriott Bodrum' (sim=1.00) detected='Delta Hotels by Marriott Bodrum' vs expected='Delta Hotels By Marriott Bodrum' -> score=95,2026-08-26T22:00:02Z
BOD178,Highlight Hotel Yalıkavak,Yalıkavak,trip,1,https://www.trip.com/hotels/detail/?hotelId=4057732,Elite Hotel Yalikavak,Highlight Hotel Yalıkavak,0.8261,,,False,79,REVIEW_REQUIRED,suggestion='Highlight Hotel Yalıkavak' (sim=1.00) detected='Elite Hotel Yalikavak' vs expected='Highlight Hotel Yalıkavak' -> score=79,2026-08-26T22:00:26Z
BOD179,Lizbonia Otel Yalikavak,Yalıkavak,trip,1,,,Lizbonia Otel Yalikavak,0.0,,,False,0,NOT_FOUND,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=Lizbonia%20Otel%20Yalikavak%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=Lizbonia%20Otel%20Yalikavak&searchType=LM&optionId=0&searchValue=131%7C0*131*37.1115549%7C27.2932599%7CLizbonia%20Otel%20Yalikavak%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,2026-08-26T22:00:51Z
BOD180,MGallery The Bodrum Hotel Yalıkavak,Yalıkavak,trip,1,https://www.trip.com/hotels/detail/?hotelId=78104128,MGallery the Bodrum Hotel Yalikavak,MGallery The Bodrum Hotel Yalıkavak,1.0,,,False,95,FOUND_EXACT,suggestion='MGallery The Bodrum Hotel Yalıkavak' (sim=1.00) detected='MGallery the Bodrum Hotel Yalikavak' vs expected='MGallery The Bodrum Hotel Yalıkavak' -> score=95,2026-08-26T22:01:07Z
BOD181,Palmalife Bodrum Resort & Spa,Yalıkavak,trip,1,https://www.trip.com/hotels/detail/?hotelId=65110502,Palmalife Bodrum Resort & Spa,Palmalife Bodrum Resort & Spa,1.0,,,False,95,FOUND_EXACT,suggestion='Palmalife Bodrum Resort & Spa' (sim=1.00) detected='Palmalife Bodrum Resort & Spa' vs expected='Palmalife Bodrum Resort & Spa' -> score=95,2026-08-26T22:01:35Z
BOD182,Root Redrock Villas Yalıkavak - Bodrum,Yalıkavak,trip,1,https://www.trip.com/hotels/detail/?hotelId=64190354,Root Redrock Yalikavak,Root Redrock Villas Yalıkavak - Bodrum,0.7586,,,False,73,REVIEW_REQUIRED,suggestion='Root Redrock Villas Yalıkavak - Bodrum' (sim=1.00) detected='Root Redrock Yalikavak' vs expected='Root Redrock Villas Yalıkavak - Bodrum' -> score=73,2026-08-26T22:02:02Z
BOD183,Ruins Luxury Resort,Yalıkavak,trip,1,https://www.trip.com/hotels/detail/?hotelId=134861180,Ruins Luxury Resort,Ruins Luxury Resort,1.0,,,False,95,FOUND_EXACT,suggestion='Ruins Luxury Resort' (sim=1.00) detected='Ruins Luxury Resort' vs expected='Ruins Luxury Resort' -> score=95,2026-08-26T22:02:29Z
BOD184,Sea Palm Otel -YALIKAVAK,Yalıkavak,trip,1,https://www.trip.com/hotels/detail/?hotelId=67104006,Sea Palm Otel Yalıkavak,Sea Palm Otel -YALIKAVAK,1.0,,,False,95,FOUND_EXACT,suggestion='Sea Palm Otel -YALIKAVAK' (sim=1.00) detected='Sea Palm Otel Yalıkavak' vs expected='Sea Palm Otel -YALIKAVAK' -> score=95,2026-08-26T22:02:55Z
BOD185,Sezz Hotels Spa Wellness Yalıkavak,Yalıkavak,trip,1,https://www.trip.com/hotels/detail/?hotelId=105964955,Sezz Hotels Spa Wellness,Sezz Hotels Spa Wellness Yalıkavak,0.8276,,,False,79,REVIEW_REQUIRED,suggestion='Sezz Hotels Spa Wellness Yalıkavak' (sim=1.00) detected='Sezz Hotels Spa Wellness' vs expected='Sezz Hotels Spa Wellness Yalıkavak' -> score=79,2026-08-26T22:03:20Z
BOD186,Sirene Luxury Hotel Bodrum,Yalıkavak,trip,1,https://www.trip.com/hotels/detail/?hotelId=3794461,Sirene Luxury Hotel Bodrum,Sirene Luxury Hotel Bodrum,1.0,,,False,95,FOUND_EXACT,suggestion='Sirene Luxury Hotel Bodrum' (sim=1.00) detected='Sirene Luxury Hotel Bodrum' vs expected='Sirene Luxury Hotel Bodrum' -> score=95,2026-08-26T22:03:46Z
BOD187,Spektr Boutique Hotel Yalikavak,Yalıkavak,trip,1,https://www.trip.com/hotels/detail/?hotelId=10742914,Spektr Boutique Hotel Yalikavak,Spektr Boutique Hotel Yalikavak,1.0,,,False,95,FOUND_EXACT,suggestion='Spektr Boutique Hotel Yalikavak' (sim=1.00) detected='Spektr Boutique Hotel Yalikavak' vs expected='Spektr Boutique Hotel Yalikavak' -> score=95,2026-08-26T22:04:12Z
BOD188,Tangiers Hotel Yalıkavak,Yalıkavak,trip,1,https://www.trip.com/hotels/detail/?hotelId=96125308,Tangiers Hotel Ex Marina Bay,Tangiers Hotel Yalıkavak,0.6154,,,False,60,REJECTED_CANDIDATE,suggestion='Tangiers Hotel Yalıkavak' (sim=1.00) detected='Tangiers Hotel Ex Marina Bay' vs expected='Tangiers Hotel Yalıkavak' -> score=60,2026-08-26T22:04:36Z
BOD189,The Bodrum EDITION,Yalıkavak,trip,1,https://www.trip.com/hotels/detail/?hotelId=21867636,The Bodrum EDITION,The Bodrum EDITION,1.0,,,False,95,FOUND_EXACT,suggestion='The Bodrum EDITION' (sim=1.00) detected='The Bodrum EDITION' vs expected='The Bodrum EDITION' -> score=95,2026-08-26T22:05:02Z
BOD190,The Sign Highlight Hotel,Yalıkavak,trip,1,https://www.trip.com/hotels/detail/?hotelId=4061754,The Sign Highlight Hotel,The Sign Highlight Hotel,1.0,,,False,95,FOUND_EXACT,suggestion='The Sign Highlight Hotel' (sim=1.00) detected='The Sign Highlight Hotel' vs expected='The Sign Highlight Hotel' -> score=95,2026-08-26T22:05:26Z
BOD191,Yalıkavak Marina Hotel by METT Collection,Yalıkavak,trip,1,https://www.trip.com/hotels/detail/?hotelId=3802803,Yalıkavak Marina Hotel by METT Collection,Yalıkavak Marina Hotel by METT Collection,1.0,,,False,95,FOUND_EXACT,suggestion='Yalıkavak Marina Hotel by METT Collection' (sim=1.00) detected='Yalıkavak Marina Hotel by METT Collection' vs expected='Yalıkavak Marina Hotel by METT Collection' -> score=95,2026-08-26T22:05:51Z
BOD192,Yalıpark Beach Hotel,Yalıkavak,trip,1,https://www.trip.com/hotels/detail/?hotelId=9866550,Yalipark Beach Hotel,Yalıpark Beach Hotel,1.0,,,False,95,FOUND_EXACT,suggestion='Yalıpark Beach Hotel' (sim=1.00) detected='Yalipark Beach Hotel' vs expected='Yalıpark Beach Hotel' -> score=95,2026-08-26T22:06:17Z
BOD042,Mandarin Resort Hotel,Bodrum Merkez,trip,1,https://www.trip.com/hotels/detail/?hotelId=13263885,,Mandarin Resort Hotel,0.0,,,False,0,ERROR,Otel adi bulunamadi; sayfa tam yuklenmemis olabilir.,2026-08-26T22:07:19Z
BOD063,Jasmin Beach Hotel,Gümbet,trip,1,https://www.trip.com/hotels/detail/?hotelId=7536,,Jasmin Beach Hotel,0.0,,,False,0,ERROR,Otel adi bulunamadi; sayfa tam yuklenmemis olabilir.,2026-08-26T22:09:06Z
BOD137,Armagan Apart Hotel,Torba,trip,1,https://www.trip.com/hotels/detail/?hotelId=22275,,Armagan Apart Hotel,0.0,,,False,0,ERROR,Otel adi bulunamadi; sayfa tam yuklenmemis olabilir.,2026-08-26T22:10:45Z
BOD148,Rixos Premium Bodrum,Torba,trip,1,https://www.trip.com/hotels/detail/?hotelId=1761,,Rixos Premium Bodrum,0.0,,,False,0,ERROR,Otel adi bulunamadi; sayfa tam yuklenmemis olabilir.,2026-08-26T22:12:23Z
