hotel_id,aspect,mention_count,mention_rate_pct,support_n
BOD120,SERVICE,2,20.0,10
BOD120,PRICE_VALUE,1,10.0,10
BOD120,LOCATION,4,40.0,10
BOD120,FACILITIES,3,30.0,10
BOD120,NOISE,3,30.0,10
BOD120,FAMILY_KIDS,1,10.0,10
BOD120,RESERVATION,2,20.0,10
BOD120,REFUND_PAYMENT,2,20.0,10
BOD120,COMMUNICATION,1,10.0,10
BOD120,BAR_DRINKS,3,30.0,10
BOD122,STAFF,5,50.0,10
BOD122,CLEANLINESS,6,60.0,10
BOD122,FOOD,10,100.0,10
BOD122,ROOM,6,60.0,10
BOD122,BED_COMFORT,5,50.0,10
BOD122,BEACH_SEA,7,70.0,10
BOD122,SERVICE,1,10.0,10
BOD122,PRICE_VALUE,2,20.0,10
BOD122,LOCATION,2,20.0,10
BOD122,FACILITIES,2,20.0,10
BOD122,FAMILY_KIDS,2,20.0,10
BOD122,MANAGEMENT,1,10.0,10
BOD122,BAR_DRINKS,3,30.0,10
BOD123,STAFF,14,50.0,28
BOD123,CLEANLINESS,9,32.1,28
BOD123,HYGIENE,1,3.6,28
BOD123,FOOD,10,35.7,28
BOD123,ROOM,15,53.6,28
BOD123,BED_COMFORT,9,32.1,28
BOD123,BEACH_SEA,19,67.9,28
BOD123,POOL,1,3.6,28
BOD123,SERVICE,5,17.9,28
BOD123,PRICE_VALUE,11,39.3,28
BOD123,LOCATION,14,50.0,28
BOD123,FACILITIES,4,14.3,28
BOD123,NOISE,8,28.6,28
BOD123,FAMILY_KIDS,9,32.1,28
BOD123,CHECKIN_CHECKOUT,6,21.4,28
BOD123,RESERVATION,5,17.9,28
BOD123,REFUND_PAYMENT,2,7.1,28
BOD123,MANAGEMENT,8,28.6,28
BOD123,COMMUNICATION,1,3.6,28
BOD123,BAR_DRINKS,4,14.3,28
BOD123,WIFI,1,3.6,28
BOD125,STAFF,13,48.1,27
BOD125,CLEANLINESS,15,55.6,27
BOD125,FOOD,16,59.3,27
BOD125,ROOM,6,22.2,27
BOD125,BED_COMFORT,6,22.2,27
BOD125,BEACH_SEA,21,77.8,27
BOD125,SERVICE,16,59.3,27
BOD125,PRICE_VALUE,12,44.4,27
BOD125,LOCATION,7,25.9,27
BOD125,FACILITIES,5,18.5,27
BOD125,NOISE,4,14.8,27
BOD125,FAMILY_KIDS,7,25.9,27
BOD125,AIR_CONDITIONING,1,3.7,27
BOD125,CHECKIN_CHECKOUT,3,11.1,27
BOD125,RESERVATION,2,7.4,27
BOD125,REFUND_PAYMENT,1,3.7,27
BOD125,MANAGEMENT,4,14.8,27
BOD125,COMMUNICATION,2,7.4,27
BOD125,BAR_DRINKS,7,25.9,27
BOD126,STAFF,7,77.8,9
BOD126,CLEANLINESS,7,77.8,9
BOD126,FOOD,7,77.8,9
BOD126,ROOM,7,77.8,9
BOD126,BED_COMFORT,3,33.3,9
BOD126,BEACH_SEA,6,66.7,9
BOD126,POOL,1,11.1,9
BOD126,SERVICE,2,22.2,9
BOD126,PRICE_VALUE,3,33.3,9
BOD126,LOCATION,3,33.3,9
BOD126,FACILITIES,3,33.3,9
BOD126,FAMILY_KIDS,5,55.6,9
BOD126,CHECKIN_CHECKOUT,3,33.3,9
BOD126,MANAGEMENT,1,11.1,9
BOD126,BAR_DRINKS,5,55.6,9
BOD127,STAFF,17,60.7,28
BOD127,CLEANLINESS,18,64.3,28
BOD127,HYGIENE,1,3.6,28
BOD127,FOOD,17,60.7,28
BOD127,ROOM,15,53.6,28
BOD127,BED_COMFORT,3,10.7,28
BOD127,BEACH_SEA,8,28.6,28
BOD127,POOL,7,25.0,28
BOD127,SERVICE,9,32.1,28
BOD127,PRICE_VALUE,9,32.1,28
BOD127,LOCATION,10,35.7,28
BOD127,FACILITIES,3,10.7,28
BOD127,NOISE,10,35.7,28
BOD127,FAMILY_KIDS,5,17.9,28
BOD127,ANIMATION_ENTERTAINMENT,1,3.6,28
BOD127,AIR_CONDITIONING,2,7.1,28
BOD127,CHECKIN_CHECKOUT,3,10.7,28
BOD127,RESERVATION,4,14.3,28
BOD127,REFUND_PAYMENT,1,3.6,28
BOD127,MANAGEMENT,2,7.1,28
BOD127,BAR_DRINKS,10,35.7,28
BOD127,WIFI,1,3.6,28
BOD128,STAFF,54,62.1,87
BOD128,CLEANLINESS,56,64.4,87
BOD128,HYGIENE,5,5.7,87
BOD128,FOOD,52,59.8,87
BOD128,ROOM,55,63.2,87
BOD128,BED_COMFORT,22,25.3,87
BOD128,BEACH_SEA,50,57.5,87
BOD128,POOL,11,12.6,87
BOD128,SERVICE,13,14.9,87
BOD128,PRICE_VALUE,14,16.1,87
BOD128,LOCATION,30,34.5,87
BOD128,FACILITIES,17,19.5,87
BOD128,NOISE,16,18.4,87
BOD128,FAMILY_KIDS,22,25.3,87
BOD128,ANIMATION_ENTERTAINMENT,1,1.1,87
BOD128,AIR_CONDITIONING,4,4.6,87
BOD128,CHECKIN_CHECKOUT,7,8.0,87
BOD128,RESERVATION,4,4.6,87
BOD128,REFUND_PAYMENT,3,3.4,87
BOD128,TRANSPORT_TRANSFER,1,1.1,87
BOD128,MANAGEMENT,13,14.9,87
BOD128,COMMUNICATION,1,1.1,87
BOD128,BAR_DRINKS,17,19.5,87
BOD128,WIFI,1,1.1,87
BOD129,STAFF,7,35.0,20
BOD129,CLEANLINESS,8,40.0,20
BOD129,FOOD,12,60.0,20
BOD129,ROOM,7,35.0,20
BOD129,BED_COMFORT,1,5.0,20
BOD129,BEACH_SEA,14,70.0,20
BOD129,SERVICE,3,15.0,20
BOD129,PRICE_VALUE,6,30.0,20
BOD129,LOCATION,4,20.0,20
BOD129,NOISE,5,25.0,20
BOD129,CHECKIN_CHECKOUT,2,10.0,20
BOD129,MANAGEMENT,3,15.0,20
BOD129,BAR_DRINKS,2,10.0,20
BOD130,STAFF,8,80.0,10
BOD130,CLEANLINESS,8,80.0,10
BOD130,HYGIENE,5,50.0,10
BOD130,FOOD,9,90.0,10
BOD130,ROOM,8,80.0,10
BOD130,BED_COMFORT,4,40.0,10
BOD130,BEACH_SEA,10,100.0,10
BOD130,POOL,1,10.0,10
BOD130,SERVICE,3,30.0,10
BOD130,PRICE_VALUE,4,40.0,10
BOD130,LOCATION,3,30.0,10
BOD130,FACILITIES,2,20.0,10
BOD130,NOISE,6,60.0,10
BOD130,FAMILY_KIDS,2,20.0,10
BOD130,ANIMATION_ENTERTAINMENT,3,30.0,10
BOD130,CHECKIN_CHECKOUT,1,10.0,10
BOD130,RESERVATION,3,30.0,10
BOD130,REFUND_PAYMENT,1,10.0,10
BOD130,MANAGEMENT,2,20.0,10
BOD130,COMMUNICATION,1,10.0,10
BOD130,BAR_DRINKS,6,60.0,10
BOD130,WIFI,1,10.0,10
BOD131,STAFF,11,55.0,20
BOD131,CLEANLINESS,13,65.0,20
BOD131,HYGIENE,1,5.0,20
BOD131,FOOD,17,85.0,20
BOD131,ROOM,16,80.0,20
BOD131,BED_COMFORT,4,20.0,20
BOD131,BEACH_SEA,14,70.0,20
BOD131,POOL,1,5.0,20
BOD131,SERVICE,11,55.0,20
BOD131,PRICE_VALUE,6,30.0,20
BOD131,LOCATION,5,25.0,20
BOD131,FACILITIES,4,20.0,20
BOD131,NOISE,3,15.0,20
BOD131,FAMILY_KIDS,4,20.0,20
BOD131,CHECKIN_CHECKOUT,4,20.0,20
BOD131,RESERVATION,1,5.0,20
BOD131,MANAGEMENT,3,15.0,20
BOD131,BAR_DRINKS,8,40.0,20
BOD132,STAFF,15,68.2,22
BOD132,CLEANLINESS,8,36.4,22
BOD132,HYGIENE,2,9.1,22
BOD132,FOOD,13,59.1,22
BOD132,ROOM,8,36.4,22
BOD132,BED_COMFORT,3,13.6,22
BOD132,BEACH_SEA,6,27.3,22
BOD132,SERVICE,10,45.5,22
BOD132,PRICE_VALUE,3,13.6,22
BOD132,LOCATION,9,40.9,22
BOD132,FACILITIES,4,18.2,22
BOD132,NOISE,2,9.1,22
BOD132,FAMILY_KIDS,9,40.9,22
BOD132,MANAGEMENT,5,22.7,22
BOD132,BAR_DRINKS,15,68.2,22
BOD133,STAFF,9,90.0,10
BOD133,CLEANLINESS,3,30.0,10
BOD133,HYGIENE,1,10.0,10
BOD133,FOOD,6,60.0,10
BOD133,ROOM,3,30.0,10
BOD133,BED_COMFORT,1,10.0,10
BOD133,BEACH_SEA,7,70.0,10
BOD133,SERVICE,1,10.0,10
BOD133,PRICE_VALUE,5,50.0,10
BOD133,LOCATION,1,10.0,10
BOD133,NOISE,3,30.0,10
BOD133,FAMILY_KIDS,2,20.0,10
BOD133,ANIMATION_ENTERTAINMENT,1,10.0,10
BOD133,AIR_CONDITIONING,1,10.0,10
BOD133,CHECKIN_CHECKOUT,1,10.0,10
BOD133,REFUND_PAYMENT,1,10.0,10
BOD133,MANAGEMENT,3,30.0,10
BOD133,BAR_DRINKS,3,30.0,10
BOD134,STAFF,6,60.0,10
BOD134,CLEANLINESS,5,50.0,10
BOD134,HYGIENE,3,30.0,10
BOD134,FOOD,7,70.0,10
BOD134,ROOM,4,40.0,10
BOD134,BED_COMFORT,5,50.0,10
BOD134,BEACH_SEA,4,40.0,10
BOD134,POOL,2,20.0,10
BOD134,SERVICE,3,30.0,10
BOD134,PRICE_VALUE,6,60.0,10
BOD134,LOCATION,2,20.0,10
BOD134,FACILITIES,1,10.0,10
BOD134,NOISE,1,10.0,10
BOD134,FAMILY_KIDS,4,40.0,10
BOD134,AIR_CONDITIONING,1,10.0,10
BOD134,CHECKIN_CHECKOUT,2,20.0,10
BOD134,REFUND_PAYMENT,1,10.0,10
BOD134,MANAGEMENT,4,40.0,10
BOD134,COMMUNICATION,1,10.0,10
BOD134,BAR_DRINKS,2,20.0,10
BOD136,STAFF,6,60.0,10
BOD136,CLEANLINESS,4,40.0,10
BOD136,HYGIENE,1,10.0,10
BOD136,FOOD,9,90.0,10
BOD136,ROOM,3,30.0,10
BOD136,BED_COMFORT,1,10.0,10
BOD136,BEACH_SEA,6,60.0,10
BOD136,POOL,2,20.0,10
BOD136,SERVICE,3,30.0,10
BOD136,PRICE_VALUE,2,20.0,10
BOD136,LOCATION,5,50.0,10
BOD136,FACILITIES,3,30.0,10
BOD136,NOISE,2,20.0,10
BOD136,FAMILY_KIDS,2,20.0,10
BOD136,ANIMATION_ENTERTAINMENT,1,10.0,10
BOD136,CHECKIN_CHECKOUT,2,20.0,10
BOD136,MANAGEMENT,2,20.0,10
BOD136,BAR_DRINKS,4,40.0,10
BOD140,STAFF,9,90.0,10
BOD140,CLEANLINESS,8,80.0,10
BOD140,HYGIENE,5,50.0,10
BOD140,FOOD,10,100.0,10
BOD140,ROOM,10,100.0,10
BOD140,BED_COMFORT,5,50.0,10
BOD140,BEACH_SEA,8,80.0,10
BOD140,POOL,5,50.0,10
BOD140,SERVICE,7,70.0,10
BOD140,PRICE_VALUE,6,60.0,10
BOD140,LOCATION,5,50.0,10
BOD140,FACILITIES,7,70.0,10
BOD140,NOISE,3,30.0,10
BOD140,FAMILY_KIDS,3,30.0,10
BOD140,AIR_CONDITIONING,1,10.0,10
BOD140,CHECKIN_CHECKOUT,4,40.0,10
BOD140,RESERVATION,5,50.0,10
BOD140,REFUND_PAYMENT,3,30.0,10
BOD140,MANAGEMENT,1,10.0,10
BOD140,COMMUNICATION,2,20.0,10
BOD140,BAR_DRINKS,8,80.0,10
BOD140,WIFI,1,10.0,10
BOD143,STAFF,8,88.9,9
BOD143,CLEANLINESS,6,66.7,9
BOD143,FOOD,6,66.7,9
BOD143,ROOM,5,55.6,9
BOD143,BED_COMFORT,4,44.4,9
BOD143,POOL,4,44.4,9
BOD143,SERVICE,3,33.3,9
BOD143,PRICE_VALUE,1,11.1,9
BOD143,LOCATION,3,33.3,9
BOD143,FACILITIES,3,33.3,9
BOD143,NOISE,5,55.6,9
BOD143,FAMILY_KIDS,2,22.2,9
BOD143,CHECKIN_CHECKOUT,2,22.2,9
BOD143,MANAGEMENT,2,22.2,9
BOD143,BAR_DRINKS,3,33.3,9
BOD145,STAFF,19,73.1,26
BOD145,CLEANLINESS,14,53.8,26
BOD145,HYGIENE,3,11.5,26
BOD145,FOOD,16,61.5,26
BOD145,ROOM,17,65.4,26
BOD145,BED_COMFORT,7,26.9,26
BOD145,BEACH_SEA,15,57.7,26
BOD145,POOL,5,19.2,26
BOD145,SERVICE,11,42.3,26
BOD145,PRICE_VALUE,10,38.5,26
BOD145,LOCATION,7,26.9,26
BOD145,FACILITIES,6,23.1,26
BOD145,NOISE,7,26.9,26
BOD145,FAMILY_KIDS,4,15.4,26
BOD145,CHECKIN_CHECKOUT,5,19.2,26
BOD145,RESERVATION,3,11.5,26
BOD145,MANAGEMENT,9,34.6,26
BOD145,COMMUNICATION,2,7.7,26
BOD145,BAR_DRINKS,14,53.8,26
BOD145,WIFI,1,3.8,26
BOD146,STAFF,18,42.9,42
BOD146,CLEANLINESS,29,69.0,42
BOD146,HYGIENE,3,7.1,42
BOD146,FOOD,28,66.7,42
BOD146,ROOM,26,61.9,42
BOD146,BED_COMFORT,7,16.7,42
BOD146,BEACH_SEA,14,33.3,42
BOD146,POOL,11,26.2,42
BOD146,SERVICE,7,16.7,42
BOD146,PRICE_VALUE,10,23.8,42
BOD146,LOCATION,25,59.5,42
BOD146,FACILITIES,7,16.7,42
BOD146,NOISE,11,26.2,42
BOD146,FAMILY_KIDS,6,14.3,42
BOD146,ANIMATION_ENTERTAINMENT,1,2.4,42
BOD146,AIR_CONDITIONING,3,7.1,42
BOD146,CHECKIN_CHECKOUT,3,7.1,42
BOD146,RESERVATION,1,2.4,42
BOD146,MANAGEMENT,9,21.4,42
BOD146,BAR_DRINKS,6,14.3,42
BOD146,WIFI,1,2.4,42
BOD147,STAFF,5,50.0,10
BOD147,CLEANLINESS,4,40.0,10
BOD147,FOOD,7,70.0,10
BOD147,ROOM,5,50.0,10
BOD147,BED_COMFORT,3,30.0,10
BOD147,BEACH_SEA,6,60.0,10
BOD147,POOL,3,30.0,10
BOD147,SERVICE,1,10.0,10
BOD147,PRICE_VALUE,3,30.0,10
BOD147,LOCATION,4,40.0,10
BOD147,FACILITIES,1,10.0,10
BOD147,NOISE,6,60.0,10
BOD147,FAMILY_KIDS,4,40.0,10
BOD147,CHECKIN_CHECKOUT,1,10.0,10
BOD147,RESERVATION,1,10.0,10
BOD147,MANAGEMENT,2,20.0,10
BOD147,BAR_DRINKS,2,20.0,10
BOD148,STAFF,14,70.0,20
BOD148,CLEANLINESS,7,35.0,20
BOD148,HYGIENE,1,5.0,20
BOD148,FOOD,14,70.0,20
BOD148,ROOM,9,45.0,20
BOD148,BED_COMFORT,2,10.0,20
BOD148,BEACH_SEA,12,60.0,20
BOD148,POOL,4,20.0,20
BOD148,SERVICE,10,50.0,20
BOD148,PRICE_VALUE,9,45.0,20
BOD148,LOCATION,11,55.0,20
BOD148,FACILITIES,10,50.0,20
BOD148,NOISE,7,35.0,20
BOD148,FAMILY_KIDS,6,30.0,20
BOD148,ANIMATION_ENTERTAINMENT,7,35.0,20
BOD148,AIR_CONDITIONING,1,5.0,20
BOD148,CHECKIN_CHECKOUT,1,5.0,20
BOD148,RESERVATION,2,10.0,20
BOD148,REFUND_PAYMENT,2,10.0,20
BOD148,MANAGEMENT,2,10.0,20
BOD148,COMMUNICATION,2,10.0,20
BOD148,BAR_DRINKS,11,55.0,20
BOD150,STAFF,12,60.0,20
BOD150,CLEANLINESS,13,65.0,20
BOD150,HYGIENE,2,10.0,20
BOD150,FOOD,15,75.0,20
BOD150,ROOM,15,75.0,20
BOD150,BED_COMFORT,6,30.0,20
BOD150,BEACH_SEA,12,60.0,20
BOD150,POOL,7,35.0,20
BOD150,SERVICE,9,45.0,20
BOD150,PRICE_VALUE,10,50.0,20
BOD150,LOCATION,4,20.0,20
BOD150,FACILITIES,8,40.0,20
BOD150,NOISE,11,55.0,20
BOD150,FAMILY_KIDS,9,45.0,20
BOD150,ANIMATION_ENTERTAINMENT,7,35.0,20
BOD150,AIR_CONDITIONING,1,5.0,20
BOD150,CHECKIN_CHECKOUT,3,15.0,20
BOD150,RESERVATION,4,20.0,20
BOD150,REFUND_PAYMENT,3,15.0,20
BOD150,MANAGEMENT,4,20.0,20
BOD150,COMMUNICATION,2,10.0,20
BOD150,BAR_DRINKS,11,55.0,20
BOD152,STAFF,15,75.0,20
BOD152,CLEANLINESS,12,60.0,20
BOD152,HYGIENE,3,15.0,20
BOD152,FOOD,13,65.0,20
BOD152,ROOM,11,55.0,20
BOD152,BED_COMFORT,4,20.0,20
BOD152,BEACH_SEA,9,45.0,20
BOD152,POOL,4,20.0,20
BOD152,SERVICE,6,30.0,20
BOD152,PRICE_VALUE,2,10.0,20
BOD152,LOCATION,6,30.0,20
BOD152,FACILITIES,9,45.0,20
BOD152,NOISE,5,25.0,20
BOD152,FAMILY_KIDS,2,10.0,20
BOD152,ANIMATION_ENTERTAINMENT,1,5.0,20
BOD152,CHECKIN_CHECKOUT,6,30.0,20
BOD152,RESERVATION,1,5.0,20
BOD152,REFUND_PAYMENT,1,5.0,20
BOD152,MANAGEMENT,5,25.0,20
BOD152,COMMUNICATION,2,10.0,20
BOD152,BAR_DRINKS,5,25.0,20
BOD153,STAFF,9,90.0,10
BOD153,CLEANLINESS,5,50.0,10
BOD153,HYGIENE,2,20.0,10
BOD153,FOOD,7,70.0,10
BOD153,ROOM,7,70.0,10
BOD153,BED_COMFORT,2,20.0,10
BOD153,BEACH_SEA,7,70.0,10
BOD153,POOL,3,30.0,10
BOD153,SERVICE,9,90.0,10
BOD153,PRICE_VALUE,4,40.0,10
BOD153,LOCATION,5,50.0,10
BOD153,FACILITIES,6,60.0,10
BOD153,NOISE,2,20.0,10
BOD153,FAMILY_KIDS,6,60.0,10
BOD153,ANIMATION_ENTERTAINMENT,4,40.0,10
BOD153,AIR_CONDITIONING,1,10.0,10
BOD153,CHECKIN_CHECKOUT,4,40.0,10
BOD153,RESERVATION,2,20.0,10
BOD153,REFUND_PAYMENT,1,10.0,10
BOD153,MANAGEMENT,1,10.0,10
BOD153,COMMUNICATION,1,10.0,10
BOD153,BAR_DRINKS,8,80.0,10
BOD155,STAFF,5,50.0,10
BOD155,CLEANLINESS,3,30.0,10
BOD155,HYGIENE,2,20.0,10
BOD155,FOOD,5,50.0,10
BOD155,ROOM,4,40.0,10
BOD155,BEACH_SEA,5,50.0,10
BOD155,POOL,3,30.0,10
BOD155,SERVICE,3,30.0,10
BOD155,PRICE_VALUE,3,30.0,10
BOD155,LOCATION,4,40.0,10
BOD155,FACILITIES,3,30.0,10
BOD155,NOISE,1,10.0,10
BOD155,FAMILY_KIDS,1,10.0,10
BOD155,ANIMATION_ENTERTAINMENT,2,20.0,10
BOD155,CHECKIN_CHECKOUT,1,10.0,10
BOD155,REFUND_PAYMENT,2,20.0,10
BOD155,MANAGEMENT,2,20.0,10
BOD155,BAR_DRINKS,5,50.0,10
BOD156,STAFF,8,80.0,10
BOD156,CLEANLINESS,8,80.0,10
BOD156,FOOD,9,90.0,10
BOD156,ROOM,8,80.0,10
BOD156,BED_COMFORT,4,40.0,10
BOD156,BEACH_SEA,7,70.0,10
BOD156,POOL,6,60.0,10
BOD156,SERVICE,8,80.0,10
BOD156,PRICE_VALUE,5,50.0,10
BOD156,LOCATION,3,30.0,10
BOD156,FACILITIES,4,40.0,10
BOD156,NOISE,4,40.0,10
BOD156,FAMILY_KIDS,7,70.0,10
BOD156,ANIMATION_ENTERTAINMENT,3,30.0,10
BOD156,CHECKIN_CHECKOUT,2,20.0,10
BOD156,RESERVATION,2,20.0,10
BOD156,REFUND_PAYMENT,2,20.0,10
BOD156,MANAGEMENT,2,20.0,10
BOD156,COMMUNICATION,3,30.0,10
BOD156,BAR_DRINKS,6,60.0,10
BOD161,STAFF,8,80.0,10
BOD161,CLEANLINESS,10,100.0,10
BOD161,HYGIENE,7,70.0,10
BOD161,FOOD,10,100.0,10
BOD161,ROOM,10,100.0,10
BOD161,BED_COMFORT,3,30.0,10
BOD161,BEACH_SEA,8,80.0,10
BOD161,POOL,8,80.0,10
BOD161,SERVICE,8,80.0,10
BOD161,PRICE_VALUE,6,60.0,10
BOD161,LOCATION,8,80.0,10
BOD161,FACILITIES,5,50.0,10
BOD161,NOISE,8,80.0,10
BOD161,FAMILY_KIDS,3,30.0,10
BOD161,ANIMATION_ENTERTAINMENT,3,30.0,10
BOD161,CHECKIN_CHECKOUT,3,30.0,10
BOD161,RESERVATION,4,40.0,10
BOD161,REFUND_PAYMENT,4,40.0,10
BOD161,MANAGEMENT,4,40.0,10
BOD161,COMMUNICATION,2,20.0,10
BOD161,BAR_DRINKS,8,80.0,10
BOD162,STAFF,11,55.0,20
BOD162,CLEANLINESS,11,55.0,20
BOD162,HYGIENE,2,10.0,20
BOD162,FOOD,13,65.0,20
BOD162,ROOM,8,40.0,20
BOD162,BED_COMFORT,7,35.0,20
BOD162,BEACH_SEA,5,25.0,20
BOD162,POOL,5,25.0,20
BOD162,SERVICE,4,20.0,20
BOD162,PRICE_VALUE,4,20.0,20
BOD162,LOCATION,3,15.0,20
BOD162,FACILITIES,6,30.0,20
BOD162,NOISE,2,10.0,20
BOD162,FAMILY_KIDS,4,20.0,20
BOD162,CHECKIN_CHECKOUT,4,20.0,20
BOD162,MANAGEMENT,2,10.0,20
BOD162,COMMUNICATION,1,5.0,20
BOD162,BAR_DRINKS,5,25.0,20
BOD166,STAFF,7,70.0,10
BOD166,CLEANLINESS,2,20.0,10
BOD166,HYGIENE,2,20.0,10
BOD166,FOOD,6,60.0,10
BOD166,ROOM,9,90.0,10
BOD166,BEACH_SEA,2,20.0,10
BOD166,POOL,2,20.0,10
BOD166,SERVICE,7,70.0,10
BOD166,PRICE_VALUE,4,40.0,10
BOD166,LOCATION,3,30.0,10
BOD166,FACILITIES,3,30.0,10
BOD166,NOISE,5,50.0,10
BOD166,FAMILY_KIDS,2,20.0,10
BOD166,CHECKIN_CHECKOUT,2,20.0,10
BOD166,RESERVATION,3,30.0,10
BOD166,REFUND_PAYMENT,1,10.0,10
BOD166,MANAGEMENT,3,30.0,10
BOD166,BAR_DRINKS,2,20.0,10
BOD167,STAFF,4,36.4,11
BOD167,CLEANLINESS,5,45.5,11
BOD167,HYGIENE,1,9.1,11
BOD167,FOOD,9,81.8,11
BOD167,ROOM,8,72.7,11
BOD167,BED_COMFORT,3,27.3,11
BOD167,BEACH_SEA,6,54.5,11
BOD167,POOL,1,9.1,11
BOD167,SERVICE,6,54.5,11
BOD167,PRICE_VALUE,2,18.2,11
BOD167,LOCATION,3,27.3,11
BOD167,FACILITIES,1,9.1,11
BOD167,NOISE,1,9.1,11
BOD167,FAMILY_KIDS,2,18.2,11
BOD167,CHECKIN_CHECKOUT,1,9.1,11
BOD167,RESERVATION,1,9.1,11
BOD167,REFUND_PAYMENT,1,9.1,11
BOD167,COMMUNICATION,1,9.1,11
BOD167,BAR_DRINKS,2,18.2,11
BOD168,STAFF,12,63.2,19
BOD168,CLEANLINESS,4,21.1,19
BOD168,FOOD,7,36.8,19
BOD168,ROOM,6,31.6,19
BOD168,BED_COMFORT,4,21.1,19
BOD168,BEACH_SEA,6,31.6,19
BOD168,POOL,1,5.3,19
BOD168,SERVICE,8,42.1,19
BOD168,PRICE_VALUE,5,26.3,19
BOD168,LOCATION,4,21.1,19
BOD168,FACILITIES,5,26.3,19
BOD168,NOISE,2,10.5,19
BOD168,MANAGEMENT,3,15.8,19
BOD168,COMMUNICATION,1,5.3,19
BOD168,BAR_DRINKS,3,15.8,19
BOD169,STAFF,1,11.1,9
BOD169,CLEANLINESS,1,11.1,9
BOD169,FOOD,3,33.3,9
BOD169,ROOM,2,22.2,9
BOD169,BEACH_SEA,2,22.2,9
BOD169,SERVICE,2,22.2,9
BOD169,PRICE_VALUE,2,22.2,9
BOD169,LOCATION,2,22.2,9
BOD169,NOISE,1,11.1,9
BOD169,AIR_CONDITIONING,1,11.1,9
BOD169,CHECKIN_CHECKOUT,1,11.1,9
BOD169,RESERVATION,1,11.1,9
BOD169,MANAGEMENT,1,11.1,9
BOD169,COMMUNICATION,2,22.2,9
BOD169,BAR_DRINKS,3,33.3,9
BOD171,STAFF,16,48.5,33
BOD171,CLEANLINESS,10,30.3,33
BOD171,HYGIENE,1,3.0,33
BOD171,FOOD,14,42.4,33
BOD171,ROOM,15,45.5,33
BOD171,BED_COMFORT,6,18.2,33
BOD171,BEACH_SEA,2,6.1,33
BOD171,POOL,7,21.2,33
BOD171,SERVICE,7,21.2,33
BOD171,PRICE_VALUE,3,9.1,33
BOD171,LOCATION,13,39.4,33
BOD171,FACILITIES,3,9.1,33
BOD171,NOISE,5,15.2,33
BOD171,FAMILY_KIDS,3,9.1,33
BOD171,ANIMATION_ENTERTAINMENT,2,6.1,33
BOD171,CHECKIN_CHECKOUT,1,3.0,33
BOD171,RESERVATION,1,3.0,33
BOD171,TRANSPORT_TRANSFER,1,3.0,33
BOD171,MANAGEMENT,6,18.2,33
BOD171,BAR_DRINKS,6,18.2,33
BOD180,STAFF,5,50.0,10
BOD180,CLEANLINESS,4,40.0,10
BOD180,FOOD,6,60.0,10
BOD180,ROOM,5,50.0,10
BOD180,BED_COMFORT,1,10.0,10
BOD180,BEACH_SEA,5,50.0,10
BOD180,POOL,1,10.0,10
BOD180,SERVICE,4,40.0,10
BOD180,LOCATION,6,60.0,10
BOD180,FACILITIES,2,20.0,10
BOD180,NOISE,1,10.0,10
BOD180,CHECKIN_CHECKOUT,2,20.0,10
BOD180,MANAGEMENT,1,10.0,10
BOD180,BAR_DRINKS,3,30.0,10
BOD189,STAFF,15,46.9,32
BOD189,CLEANLINESS,6,18.8,32
BOD189,HYGIENE,1,3.1,32
BOD189,FOOD,12,37.5,32
BOD189,ROOM,10,31.2,32
BOD189,BED_COMFORT,4,12.5,32
BOD189,BEACH_SEA,14,43.8,32
BOD189,POOL,4,12.5,32
BOD189,SERVICE,13,40.6,32
BOD189,PRICE_VALUE,9,28.1,32
BOD189,LOCATION,6,18.8,32
BOD189,FACILITIES,8,25.0,32
BOD189,NOISE,2,6.2,32
BOD189,FAMILY_KIDS,5,15.6,32
BOD189,CHECKIN_CHECKOUT,4,12.5,32
BOD189,RESERVATION,3,9.4,32
BOD189,REFUND_PAYMENT,1,3.1,32
BOD189,TRANSPORT_TRANSFER,1,3.1,32
BOD189,MANAGEMENT,6,18.8,32
BOD189,COMMUNICATION,4,12.5,32
BOD189,BAR_DRINKS,8,25.0,32
BOD190,STAFF,14,70.0,20
BOD190,CLEANLINESS,9,45.0,20
BOD190,HYGIENE,2,10.0,20
BOD190,FOOD,7,35.0,20
BOD190,ROOM,10,50.0,20
BOD190,BED_COMFORT,8,40.0,20
BOD190,BEACH_SEA,11,55.0,20
BOD190,POOL,1,5.0,20
BOD190,SERVICE,11,55.0,20
BOD190,PRICE_VALUE,6,30.0,20
BOD190,LOCATION,7,35.0,20
BOD190,FACILITIES,5,25.0,20
BOD190,NOISE,5,25.0,20
BOD190,FAMILY_KIDS,2,10.0,20
BOD190,CHECKIN_CHECKOUT,1,5.0,20
BOD190,RESERVATION,3,15.0,20
BOD190,REFUND_PAYMENT,1,5.0,20
BOD190,MANAGEMENT,2,10.0,20
BOD190,COMMUNICATION,2,10.0,20
BOD190,BAR_DRINKS,6,30.0,20
BOD190,WIFI,1,5.0,20
