hotel_id,aspect,mention_rate_n,low_context_share,high_context_share,mean_rating,support_flag
BOD071,MANAGEMENT,4,50.0,50.0,3.0,OK
BOD071,NOISE,6,50.0,50.0,3.33,OK
BOD071,POOL,6,33.3,16.7,3.0,OK
BOD071,PRICE_VALUE,6,50.0,16.7,2.33,OK
BOD071,REFUND_PAYMENT,2,0.0,50.0,4.0,LOW_SUPPORT
BOD071,RESERVATION,4,50.0,50.0,3.0,OK
BOD071,ROOM,17,35.3,41.2,3.12,OK
BOD071,SERVICE,5,60.0,20.0,2.2,OK
BOD071,STAFF,19,26.3,57.9,3.58,OK
BOD071,TRANSPORT_TRANSFER,1,0.0,100.0,5.0,LOW_SUPPORT
BOD073,ANIMATION_ENTERTAINMENT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD073,BAR_DRINKS,5,20.0,80.0,3.8,OK
BOD073,BEACH_SEA,11,18.2,81.8,4.27,OK
BOD073,BED_COMFORT,2,0.0,100.0,5.0,LOW_SUPPORT
BOD073,CLEANLINESS,10,0.0,100.0,5.0,OK
BOD073,FACILITIES,4,25.0,75.0,4.0,OK
BOD073,FAMILY_KIDS,4,0.0,100.0,5.0,OK
BOD073,FOOD,15,13.3,86.7,4.33,OK
BOD073,LOCATION,8,0.0,100.0,4.75,OK
BOD073,MANAGEMENT,7,28.6,71.4,3.86,OK
BOD073,NOISE,2,50.0,50.0,3.0,LOW_SUPPORT
BOD073,PRICE_VALUE,11,18.2,63.6,3.73,OK
BOD073,REFUND_PAYMENT,1,100.0,0.0,1.0,LOW_SUPPORT
BOD073,RESERVATION,1,0.0,100.0,5.0,LOW_SUPPORT
BOD073,ROOM,11,0.0,100.0,5.0,OK
BOD073,SERVICE,5,20.0,40.0,3.4,OK
BOD073,STAFF,11,18.2,63.6,3.73,OK
BOD074,AIR_CONDITIONING,2,0.0,100.0,5.0,LOW_SUPPORT
BOD074,BAR_DRINKS,3,0.0,100.0,5.0,OK
BOD074,BEACH_SEA,10,0.0,100.0,4.9,OK
BOD074,BED_COMFORT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD074,CLEANLINESS,12,0.0,100.0,4.92,OK
BOD074,COMMUNICATION,2,0.0,100.0,5.0,LOW_SUPPORT
BOD074,FACILITIES,2,0.0,100.0,4.5,LOW_SUPPORT
BOD074,FAMILY_KIDS,2,0.0,100.0,5.0,LOW_SUPPORT
BOD074,FOOD,2,0.0,100.0,5.0,LOW_SUPPORT
BOD074,HYGIENE,1,0.0,100.0,5.0,LOW_SUPPORT
BOD074,LOCATION,8,0.0,100.0,4.75,OK
BOD074,MANAGEMENT,6,0.0,100.0,4.83,OK
BOD074,NOISE,1,0.0,100.0,5.0,LOW_SUPPORT
BOD074,PRICE_VALUE,4,0.0,100.0,4.75,OK
BOD074,REFUND_PAYMENT,1,0.0,100.0,4.0,LOW_SUPPORT
BOD074,RESERVATION,1,0.0,100.0,4.0,LOW_SUPPORT
BOD074,ROOM,9,0.0,100.0,4.89,OK
BOD074,SERVICE,3,0.0,100.0,5.0,OK
BOD074,STAFF,4,0.0,100.0,5.0,OK
BOD077,AIR_CONDITIONING,2,100.0,0.0,1.0,LOW_SUPPORT
BOD077,BAR_DRINKS,2,100.0,0.0,1.0,LOW_SUPPORT
BOD077,BEACH_SEA,10,70.0,30.0,2.2,OK
BOD077,BED_COMFORT,4,75.0,25.0,2.0,OK
BOD077,CHECKIN_CHECKOUT,1,100.0,0.0,1.0,LOW_SUPPORT
BOD077,CLEANLINESS,15,80.0,20.0,1.87,OK
BOD077,COMMUNICATION,4,100.0,0.0,1.0,OK
BOD077,FACILITIES,4,50.0,50.0,3.0,OK
BOD077,FAMILY_KIDS,6,66.7,33.3,2.33,OK
BOD077,FOOD,8,87.5,12.5,1.62,OK
BOD077,HYGIENE,6,100.0,0.0,1.17,OK
BOD077,LOCATION,7,42.9,57.1,3.29,OK
BOD077,MANAGEMENT,6,100.0,0.0,1.17,OK
BOD077,NOISE,4,100.0,0.0,1.0,OK
BOD077,POOL,8,75.0,25.0,2.0,OK
BOD077,PRICE_VALUE,10,90.0,10.0,1.5,OK
BOD077,REFUND_PAYMENT,4,100.0,0.0,1.0,OK
BOD077,RESERVATION,5,100.0,0.0,1.0,OK
BOD077,ROOM,14,78.6,21.4,1.93,OK
BOD077,SERVICE,3,100.0,0.0,1.0,OK
BOD077,STAFF,13,61.5,38.5,2.62,OK
BOD077,WIFI,1,100.0,0.0,1.0,LOW_SUPPORT
BOD080,AIR_CONDITIONING,1,100.0,0.0,1.0,LOW_SUPPORT
BOD080,BAR_DRINKS,2,0.0,100.0,4.5,LOW_SUPPORT
BOD080,BEACH_SEA,5,40.0,60.0,3.4,OK
BOD080,CLEANLINESS,7,42.9,57.1,3.29,OK
BOD080,COMMUNICATION,1,0.0,100.0,5.0,LOW_SUPPORT
BOD080,FACILITIES,4,25.0,75.0,4.0,OK
BOD080,FAMILY_KIDS,3,0.0,100.0,5.0,OK
BOD080,FOOD,4,25.0,75.0,4.0,OK
BOD080,HYGIENE,2,50.0,50.0,2.5,LOW_SUPPORT
BOD080,LOCATION,5,40.0,60.0,3.4,OK
BOD080,MANAGEMENT,4,0.0,100.0,4.75,OK
BOD080,NOISE,1,100.0,0.0,1.0,LOW_SUPPORT
BOD080,PRICE_VALUE,4,50.0,50.0,3.25,OK
BOD080,ROOM,8,37.5,62.5,3.5,OK
BOD080,SERVICE,3,66.7,33.3,2.67,OK
BOD080,STAFF,5,20.0,80.0,4.2,OK
BOD086,BAR_DRINKS,2,50.0,50.0,3.5,LOW_SUPPORT
BOD086,BEACH_SEA,4,25.0,50.0,3.75,OK
BOD086,BED_COMFORT,3,0.0,66.7,4.33,OK
BOD086,CHECKIN_CHECKOUT,1,100.0,0.0,2.0,LOW_SUPPORT
BOD086,CLEANLINESS,6,16.7,66.7,4.17,OK
BOD086,COMMUNICATION,4,25.0,75.0,4.25,OK
BOD086,FACILITIES,5,20.0,80.0,4.4,OK
BOD086,FAMILY_KIDS,2,0.0,100.0,5.0,LOW_SUPPORT
BOD086,FOOD,2,0.0,100.0,5.0,LOW_SUPPORT
BOD086,LOCATION,5,20.0,60.0,4.0,OK
BOD086,MANAGEMENT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD086,NOISE,3,0.0,66.7,4.33,OK
BOD086,POOL,3,33.3,66.7,4.0,OK
BOD086,PRICE_VALUE,6,16.7,83.3,4.5,OK
BOD086,ROOM,5,20.0,60.0,4.0,OK
BOD086,SERVICE,3,33.3,66.7,4.0,OK
BOD086,STAFF,8,12.5,75.0,4.38,OK
BOD087,AIR_CONDITIONING,1,100.0,0.0,1.0,LOW_SUPPORT
BOD087,ANIMATION_ENTERTAINMENT,2,0.0,100.0,5.0,LOW_SUPPORT
BOD087,BAR_DRINKS,3,66.7,33.3,2.33,OK
BOD087,BEACH_SEA,6,16.7,83.3,4.33,OK
BOD087,BED_COMFORT,4,75.0,25.0,2.0,OK
BOD087,CLEANLINESS,7,57.1,42.9,2.71,OK
BOD087,COMMUNICATION,2,50.0,50.0,3.0,LOW_SUPPORT
BOD087,FACILITIES,7,42.9,57.1,3.29,OK
BOD087,FAMILY_KIDS,2,0.0,100.0,5.0,LOW_SUPPORT
BOD087,FOOD,4,25.0,75.0,4.0,OK
BOD087,HYGIENE,1,100.0,0.0,1.0,LOW_SUPPORT
BOD087,LOCATION,5,20.0,80.0,4.2,OK
BOD087,MANAGEMENT,5,40.0,60.0,3.4,OK
BOD087,NOISE,4,50.0,50.0,3.0,OK
BOD087,PRICE_VALUE,6,33.3,66.7,3.67,OK
BOD087,REFUND_PAYMENT,1,0.0,0.0,3.0,LOW_SUPPORT
BOD087,RESERVATION,1,100.0,0.0,1.0,LOW_SUPPORT
BOD087,ROOM,5,40.0,60.0,3.4,OK
BOD087,SERVICE,4,25.0,50.0,3.5,OK
BOD087,STAFF,5,40.0,60.0,3.4,OK
BOD088,AIR_CONDITIONING,2,50.0,50.0,3.0,LOW_SUPPORT
BOD088,ANIMATION_ENTERTAINMENT,4,0.0,100.0,4.5,OK
BOD088,BAR_DRINKS,8,25.0,62.5,3.75,OK
BOD088,BEACH_SEA,11,18.2,72.7,4.0,OK
BOD088,BED_COMFORT,3,33.3,33.3,3.0,OK
BOD088,CHECKIN_CHECKOUT,3,66.7,33.3,2.33,OK
BOD088,CLEANLINESS,7,14.3,71.4,4.0,OK
BOD088,FACILITIES,5,40.0,40.0,2.8,OK
BOD088,FAMILY_KIDS,4,25.0,75.0,4.0,OK
BOD088,FOOD,12,33.3,58.3,3.42,OK
BOD088,HYGIENE,4,25.0,50.0,3.25,OK
BOD088,LOCATION,6,33.3,50.0,3.33,OK
BOD088,NOISE,6,0.0,83.3,4.33,OK
BOD088,POOL,3,33.3,66.7,4.0,OK
BOD088,PRICE_VALUE,4,50.0,25.0,2.5,OK
BOD088,REFUND_PAYMENT,1,100.0,0.0,2.0,LOW_SUPPORT
BOD088,RESERVATION,1,0.0,0.0,3.0,LOW_SUPPORT
BOD088,ROOM,14,28.6,64.3,3.57,OK
BOD088,SERVICE,6,33.3,50.0,3.33,OK
BOD088,STAFF,11,18.2,72.7,4.0,OK
BOD089,AIR_CONDITIONING,1,0.0,100.0,5.0,LOW_SUPPORT
BOD089,BAR_DRINKS,5,0.0,100.0,4.8,OK
BOD089,BEACH_SEA,11,9.1,90.9,4.64,OK
BOD089,BED_COMFORT,4,0.0,100.0,5.0,OK
BOD089,CHECKIN_CHECKOUT,6,16.7,83.3,4.5,OK
BOD089,CLEANLINESS,8,0.0,100.0,4.88,OK
BOD089,FACILITIES,4,25.0,75.0,4.0,OK
BOD089,FAMILY_KIDS,3,33.3,66.7,4.0,OK
BOD089,FOOD,10,10.0,90.0,4.5,OK
BOD089,HYGIENE,1,100.0,0.0,1.0,LOW_SUPPORT
BOD089,LOCATION,8,0.0,100.0,5.0,OK
BOD089,MANAGEMENT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD089,NOISE,6,16.7,83.3,4.17,OK
BOD089,POOL,2,0.0,100.0,5.0,LOW_SUPPORT
BOD089,PRICE_VALUE,6,16.7,83.3,4.33,OK
BOD089,REFUND_PAYMENT,3,66.7,33.3,2.67,OK
BOD089,RESERVATION,2,50.0,50.0,3.0,LOW_SUPPORT
BOD089,ROOM,12,16.7,83.3,4.42,OK
BOD089,SERVICE,7,0.0,100.0,4.86,OK
BOD089,STAFF,13,0.0,100.0,4.92,OK
BOD090,BAR_DRINKS,4,25.0,75.0,4.0,OK
BOD090,BEACH_SEA,7,14.3,85.7,4.29,OK
BOD090,BED_COMFORT,2,0.0,100.0,5.0,LOW_SUPPORT
BOD090,CHECKIN_CHECKOUT,2,50.0,50.0,3.0,LOW_SUPPORT
BOD090,CLEANLINESS,7,28.6,71.4,3.86,OK
BOD090,FACILITIES,3,33.3,66.7,3.67,OK
BOD090,FOOD,8,25.0,75.0,4.0,OK
BOD090,HYGIENE,1,100.0,0.0,1.0,LOW_SUPPORT
BOD090,LOCATION,7,14.3,85.7,4.43,OK
BOD090,NOISE,3,66.7,33.3,2.67,OK
BOD090,POOL,2,50.0,50.0,3.5,LOW_SUPPORT
BOD090,PRICE_VALUE,4,50.0,50.0,3.0,OK
BOD090,REFUND_PAYMENT,1,0.0,100.0,4.0,LOW_SUPPORT
BOD090,ROOM,7,28.6,71.4,3.86,OK
BOD090,SERVICE,2,50.0,50.0,3.5,LOW_SUPPORT
BOD090,STAFF,9,22.2,77.8,4.11,OK
BOD095,BAR_DRINKS,3,0.0,66.7,4.33,OK
BOD095,BEACH_SEA,6,0.0,83.3,4.67,OK
BOD095,BED_COMFORT,2,0.0,50.0,3.5,LOW_SUPPORT
BOD095,CHECKIN_CHECKOUT,4,50.0,25.0,2.75,OK
BOD095,CLEANLINESS,5,0.0,80.0,4.4,OK
BOD095,COMMUNICATION,1,0.0,0.0,3.0,LOW_SUPPORT
BOD095,FAMILY_KIDS,1,0.0,100.0,4.0,LOW_SUPPORT
BOD095,FOOD,7,0.0,85.7,4.57,OK
BOD095,LOCATION,8,12.5,75.0,4.25,OK
BOD095,MANAGEMENT,1,100.0,0.0,1.0,LOW_SUPPORT
BOD095,POOL,1,0.0,100.0,4.0,LOW_SUPPORT
BOD095,PRICE_VALUE,3,0.0,66.7,4.33,OK
BOD095,ROOM,7,14.3,71.4,4.14,OK
BOD095,SERVICE,4,0.0,75.0,4.0,OK
BOD095,STAFF,8,12.5,87.5,4.25,OK
BOD096,BEACH_SEA,3,0.0,100.0,5.0,OK
BOD096,BED_COMFORT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD096,CLEANLINESS,7,0.0,100.0,5.0,OK
BOD096,FAMILY_KIDS,3,0.0,100.0,5.0,OK
BOD096,FOOD,2,0.0,100.0,5.0,LOW_SUPPORT
BOD096,LOCATION,5,0.0,100.0,5.0,OK
BOD096,MANAGEMENT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD096,NOISE,1,0.0,100.0,5.0,LOW_SUPPORT
BOD096,POOL,1,0.0,100.0,5.0,LOW_SUPPORT
BOD096,PRICE_VALUE,1,0.0,100.0,5.0,LOW_SUPPORT
BOD096,RESERVATION,1,0.0,100.0,5.0,LOW_SUPPORT
BOD096,ROOM,6,0.0,100.0,5.0,OK
BOD096,SERVICE,4,0.0,100.0,5.0,OK
BOD096,STAFF,5,0.0,100.0,5.0,OK
BOD098,BAR_DRINKS,6,0.0,100.0,4.83,OK
BOD098,BEACH_SEA,5,0.0,100.0,4.8,OK
BOD098,BED_COMFORT,3,0.0,100.0,4.67,OK
BOD098,CHECKIN_CHECKOUT,7,0.0,100.0,4.57,OK
BOD098,CLEANLINESS,8,0.0,100.0,4.75,OK
BOD098,COMMUNICATION,2,0.0,100.0,5.0,LOW_SUPPORT
BOD098,FACILITIES,5,0.0,100.0,4.6,OK
BOD098,FAMILY_KIDS,2,0.0,100.0,5.0,LOW_SUPPORT
BOD098,FOOD,12,0.0,91.7,4.58,OK
BOD098,HYGIENE,1,0.0,100.0,5.0,LOW_SUPPORT
BOD098,LOCATION,9,0.0,88.9,4.56,OK
BOD098,MANAGEMENT,3,0.0,100.0,4.67,OK
BOD098,NOISE,5,0.0,100.0,4.8,OK
BOD098,POOL,3,0.0,100.0,4.67,OK
BOD098,PRICE_VALUE,3,33.3,66.7,3.67,OK
BOD098,REFUND_PAYMENT,1,0.0,100.0,4.0,LOW_SUPPORT
BOD098,RESERVATION,2,0.0,100.0,4.5,LOW_SUPPORT
BOD098,ROOM,16,0.0,100.0,4.75,OK
BOD098,SERVICE,13,0.0,92.3,4.62,OK
BOD098,STAFF,16,0.0,100.0,4.69,OK
BOD098,TRANSPORT_TRANSFER,2,0.0,100.0,4.5,LOW_SUPPORT
BOD099,BEACH_SEA,2,0.0,100.0,5.0,LOW_SUPPORT
BOD099,CLEANLINESS,5,0.0,100.0,5.0,OK
BOD099,COMMUNICATION,1,0.0,100.0,5.0,LOW_SUPPORT
BOD099,FAMILY_KIDS,5,0.0,100.0,5.0,OK
BOD099,FOOD,9,0.0,100.0,5.0,OK
BOD099,MANAGEMENT,8,0.0,100.0,5.0,OK
BOD099,NOISE,3,0.0,100.0,5.0,OK
BOD099,POOL,1,0.0,100.0,5.0,LOW_SUPPORT
BOD099,ROOM,6,0.0,100.0,5.0,OK
BOD099,SERVICE,1,0.0,100.0,5.0,LOW_SUPPORT
BOD101,BAR_DRINKS,2,0.0,100.0,5.0,LOW_SUPPORT
BOD101,BEACH_SEA,4,0.0,100.0,5.0,OK
BOD101,CLEANLINESS,6,0.0,100.0,5.0,OK
BOD101,FACILITIES,1,0.0,100.0,5.0,LOW_SUPPORT
BOD101,FAMILY_KIDS,2,0.0,100.0,5.0,LOW_SUPPORT
BOD101,FOOD,5,0.0,100.0,5.0,OK
BOD101,LOCATION,6,0.0,100.0,5.0,OK
BOD101,MANAGEMENT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD101,POOL,2,0.0,100.0,5.0,LOW_SUPPORT
BOD101,REFUND_PAYMENT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD101,ROOM,5,0.0,100.0,5.0,OK
BOD101,SERVICE,1,0.0,100.0,5.0,LOW_SUPPORT
BOD101,STAFF,6,0.0,100.0,5.0,OK
BOD101,WIFI,1,0.0,100.0,5.0,LOW_SUPPORT
BOD102,BAR_DRINKS,1,0.0,100.0,5.0,LOW_SUPPORT
BOD102,BEACH_SEA,1,0.0,100.0,5.0,LOW_SUPPORT
BOD102,BED_COMFORT,2,50.0,50.0,3.0,LOW_SUPPORT
BOD102,CHECKIN_CHECKOUT,1,100.0,0.0,1.0,LOW_SUPPORT
BOD102,CLEANLINESS,6,33.3,66.7,3.67,OK
BOD102,FACILITIES,1,0.0,100.0,5.0,LOW_SUPPORT
BOD102,FOOD,1,100.0,0.0,1.0,LOW_SUPPORT
BOD102,LOCATION,4,25.0,75.0,4.0,OK
BOD102,NOISE,1,100.0,0.0,1.0,LOW_SUPPORT
BOD102,POOL,1,100.0,0.0,1.0,LOW_SUPPORT
BOD102,PRICE_VALUE,4,25.0,75.0,4.0,OK
BOD102,REFUND_PAYMENT,1,100.0,0.0,1.0,LOW_SUPPORT
BOD102,ROOM,6,50.0,50.0,3.0,OK
BOD102,SERVICE,2,0.0,100.0,5.0,LOW_SUPPORT
BOD102,STAFF,5,0.0,100.0,5.0,OK
BOD104,AIR_CONDITIONING,1,100.0,0.0,1.0,LOW_SUPPORT
BOD104,ANIMATION_ENTERTAINMENT,5,60.0,40.0,2.4,OK
BOD104,BAR_DRINKS,13,69.2,30.8,2.15,OK
BOD104,BEACH_SEA,11,45.5,45.5,2.82,OK
BOD104,BED_COMFORT,6,50.0,50.0,2.67,OK
BOD104,CHECKIN_CHECKOUT,9,55.6,44.4,2.67,OK
BOD104,CLEANLINESS,15,53.3,46.7,2.73,OK
BOD104,COMMUNICATION,2,100.0,0.0,1.0,LOW_SUPPORT
BOD104,FACILITIES,7,71.4,28.6,2.0,OK
BOD104,FAMILY_KIDS,5,40.0,60.0,3.0,OK
BOD104,FOOD,17,64.7,35.3,2.29,OK
BOD104,HYGIENE,5,100.0,0.0,1.0,OK
BOD104,LOCATION,11,81.8,9.1,1.45,OK
BOD104,MANAGEMENT,3,100.0,0.0,1.0,OK
BOD104,NOISE,9,66.7,33.3,2.11,OK
BOD104,POOL,8,37.5,62.5,3.25,OK
BOD104,PRICE_VALUE,11,54.5,36.4,2.55,OK
BOD104,REFUND_PAYMENT,2,100.0,0.0,1.0,LOW_SUPPORT
BOD104,RESERVATION,4,100.0,0.0,1.0,OK
BOD104,ROOM,23,65.2,30.4,2.22,OK
BOD104,SERVICE,8,50.0,50.0,2.75,OK
BOD104,STAFF,12,66.7,33.3,2.17,OK
BOD104,TRANSPORT_TRANSFER,1,0.0,100.0,4.0,LOW_SUPPORT
BOD105,AIR_CONDITIONING,1,100.0,0.0,2.0,LOW_SUPPORT
BOD105,BAR_DRINKS,14,7.1,85.7,4.57,OK
BOD105,BEACH_SEA,13,23.1,76.9,4.23,OK
BOD105,BED_COMFORT,3,0.0,100.0,5.0,OK
BOD105,CHECKIN_CHECKOUT,4,50.0,50.0,3.5,OK
BOD105,CLEANLINESS,13,15.4,76.9,4.31,OK
BOD105,COMMUNICATION,2,100.0,0.0,1.0,LOW_SUPPORT
BOD105,FACILITIES,3,33.3,66.7,4.0,OK
BOD105,FAMILY_KIDS,5,40.0,60.0,3.6,OK
BOD105,FOOD,20,10.0,85.0,4.55,OK
BOD105,HYGIENE,2,50.0,50.0,3.0,LOW_SUPPORT
BOD105,LOCATION,15,13.3,80.0,4.47,OK
BOD105,MANAGEMENT,7,42.9,42.9,3.0,OK
BOD105,NOISE,9,44.4,55.6,3.22,OK
BOD105,POOL,8,12.5,75.0,4.25,OK
BOD105,PRICE_VALUE,9,33.3,66.7,3.67,OK
BOD105,REFUND_PAYMENT,3,100.0,0.0,1.67,OK
BOD105,RESERVATION,3,66.7,33.3,2.0,OK
BOD105,ROOM,15,26.7,66.7,3.93,OK
BOD105,SERVICE,12,16.7,83.3,4.33,OK
BOD105,STAFF,23,17.4,78.3,4.26,OK
BOD106,ANIMATION_ENTERTAINMENT,3,0.0,33.3,3.67,OK
BOD106,BAR_DRINKS,5,0.0,60.0,4.0,OK
BOD106,BEACH_SEA,8,0.0,50.0,3.75,OK
BOD106,BED_COMFORT,3,0.0,33.3,3.67,OK
BOD106,CHECKIN_CHECKOUT,4,0.0,25.0,3.5,OK
BOD106,CLEANLINESS,6,16.7,33.3,3.33,OK
BOD106,COMMUNICATION,1,0.0,0.0,3.0,LOW_SUPPORT
BOD106,FACILITIES,8,0.0,62.5,3.88,OK
BOD106,FAMILY_KIDS,2,0.0,50.0,4.0,LOW_SUPPORT
BOD106,FOOD,8,0.0,62.5,3.88,OK
BOD106,HYGIENE,1,0.0,0.0,3.0,LOW_SUPPORT
BOD106,LOCATION,6,0.0,50.0,3.83,OK
BOD106,MANAGEMENT,1,0.0,0.0,3.0,LOW_SUPPORT
BOD106,NOISE,4,0.0,75.0,4.25,OK
BOD106,POOL,3,0.0,33.3,3.33,OK
BOD106,PRICE_VALUE,4,0.0,25.0,3.25,OK
BOD106,REFUND_PAYMENT,3,0.0,33.3,3.67,OK
BOD106,RESERVATION,3,0.0,33.3,3.33,OK
BOD106,ROOM,10,10.0,50.0,3.6,OK
BOD106,SERVICE,6,0.0,50.0,3.83,OK
BOD106,STAFF,9,11.1,44.4,3.56,OK
BOD107,BAR_DRINKS,1,100.0,0.0,1.0,LOW_SUPPORT
BOD107,BEACH_SEA,5,20.0,80.0,4.2,OK
BOD107,CLEANLINESS,5,20.0,80.0,4.0,OK
BOD107,FACILITIES,4,25.0,75.0,3.75,OK
BOD107,FOOD,4,25.0,75.0,3.75,OK
BOD107,LOCATION,4,25.0,75.0,4.0,OK
BOD107,MANAGEMENT,2,50.0,50.0,3.0,LOW_SUPPORT
BOD107,NOISE,3,33.3,66.7,3.67,OK
BOD107,POOL,2,0.0,100.0,5.0,LOW_SUPPORT
BOD107,PRICE_VALUE,1,100.0,0.0,1.0,LOW_SUPPORT
BOD107,RESERVATION,1,100.0,0.0,1.0,LOW_SUPPORT
BOD107,ROOM,7,14.3,85.7,4.29,OK
BOD107,SERVICE,4,25.0,75.0,3.75,OK
BOD107,STAFF,5,20.0,80.0,4.2,OK
BOD108,ANIMATION_ENTERTAINMENT,2,50.0,50.0,3.5,LOW_SUPPORT
BOD108,BAR_DRINKS,2,50.0,50.0,3.5,LOW_SUPPORT
BOD108,BEACH_SEA,7,28.6,71.4,4.0,OK
BOD108,BED_COMFORT,1,100.0,0.0,2.0,LOW_SUPPORT
BOD108,CHECKIN_CHECKOUT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD108,CLEANLINESS,4,25.0,75.0,4.25,OK
BOD108,COMMUNICATION,1,0.0,100.0,5.0,LOW_SUPPORT
BOD108,FACILITIES,3,33.3,66.7,4.0,OK
BOD108,FAMILY_KIDS,2,0.0,100.0,5.0,LOW_SUPPORT
BOD108,FOOD,7,42.9,57.1,3.71,OK
BOD108,LOCATION,4,25.0,75.0,4.0,OK
BOD108,MANAGEMENT,1,100.0,0.0,2.0,LOW_SUPPORT
BOD108,NOISE,3,66.7,33.3,3.0,OK
BOD108,PRICE_VALUE,5,60.0,40.0,3.2,OK
BOD108,REFUND_PAYMENT,1,100.0,0.0,2.0,LOW_SUPPORT
BOD108,RESERVATION,3,66.7,33.3,3.0,OK
BOD108,ROOM,7,42.9,57.1,3.71,OK
BOD108,SERVICE,6,50.0,50.0,3.33,OK
BOD108,STAFF,5,40.0,60.0,3.8,OK
BOD109,AIR_CONDITIONING,1,0.0,100.0,5.0,LOW_SUPPORT
BOD109,ANIMATION_ENTERTAINMENT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD109,BAR_DRINKS,15,6.7,73.3,4.27,OK
BOD109,BEACH_SEA,23,17.4,69.6,4.04,OK
BOD109,BED_COMFORT,9,0.0,88.9,4.67,OK
BOD109,CHECKIN_CHECKOUT,4,0.0,100.0,5.0,OK
BOD109,CLEANLINESS,24,20.8,62.5,3.83,OK
BOD109,COMMUNICATION,2,50.0,50.0,3.5,LOW_SUPPORT
BOD109,FACILITIES,19,21.1,68.4,3.95,OK
BOD109,FAMILY_KIDS,5,20.0,40.0,3.4,OK
BOD109,FOOD,30,20.0,66.7,3.93,OK
BOD109,HYGIENE,4,25.0,25.0,2.75,OK
BOD109,LOCATION,21,14.3,66.7,4.1,OK
BOD109,MANAGEMENT,7,0.0,85.7,4.71,OK
BOD109,NOISE,13,15.4,61.5,3.85,OK
BOD109,POOL,3,0.0,33.3,3.67,OK
BOD109,PRICE_VALUE,13,15.4,61.5,3.85,OK
BOD109,RESERVATION,3,33.3,33.3,3.0,OK
BOD109,ROOM,33,21.2,63.6,3.85,OK
BOD109,SERVICE,19,10.5,68.4,4.16,OK
BOD109,STAFF,31,12.9,74.2,4.23,OK
BOD109,WIFI,1,0.0,100.0,5.0,LOW_SUPPORT
BOD111,ANIMATION_ENTERTAINMENT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD111,BAR_DRINKS,5,20.0,60.0,3.8,OK
BOD111,BEACH_SEA,13,23.1,69.2,3.85,OK
BOD111,BED_COMFORT,3,33.3,33.3,2.67,OK
BOD111,CHECKIN_CHECKOUT,2,100.0,0.0,1.5,LOW_SUPPORT
BOD111,CLEANLINESS,17,17.6,76.5,4.12,OK
BOD111,FAMILY_KIDS,2,0.0,100.0,5.0,LOW_SUPPORT
BOD111,FOOD,23,17.4,73.9,4.04,OK
BOD111,HYGIENE,1,100.0,0.0,1.0,LOW_SUPPORT
BOD111,LOCATION,12,16.7,75.0,3.92,OK
BOD111,MANAGEMENT,4,50.0,50.0,3.25,OK
BOD111,NOISE,8,50.0,50.0,3.12,OK
BOD111,POOL,1,0.0,100.0,5.0,LOW_SUPPORT
BOD111,PRICE_VALUE,7,42.9,57.1,3.29,OK
BOD111,REFUND_PAYMENT,2,50.0,0.0,2.0,LOW_SUPPORT
BOD111,RESERVATION,5,80.0,0.0,1.6,OK
BOD111,ROOM,15,26.7,66.7,3.73,OK
BOD111,SERVICE,5,60.0,40.0,2.8,OK
BOD111,STAFF,20,20.0,75.0,4.05,OK
BOD111,WIFI,1,0.0,100.0,5.0,LOW_SUPPORT
BOD113,AIR_CONDITIONING,1,0.0,100.0,4.0,LOW_SUPPORT
BOD113,ANIMATION_ENTERTAINMENT,4,25.0,50.0,3.25,OK
BOD113,BAR_DRINKS,5,40.0,40.0,3.0,OK
BOD113,BEACH_SEA,5,60.0,20.0,2.4,OK
BOD113,BED_COMFORT,2,100.0,0.0,1.5,LOW_SUPPORT
BOD113,CHECKIN_CHECKOUT,3,33.3,33.3,2.67,OK
BOD113,CLEANLINESS,6,33.3,50.0,3.5,OK
BOD113,FACILITIES,3,33.3,66.7,3.33,OK
BOD113,FAMILY_KIDS,4,25.0,50.0,3.5,OK
BOD113,FOOD,6,16.7,66.7,3.83,OK
BOD113,LOCATION,3,33.3,33.3,3.0,OK
BOD113,MANAGEMENT,3,33.3,66.7,4.0,OK
BOD113,NOISE,1,100.0,0.0,1.0,LOW_SUPPORT
BOD113,POOL,2,50.0,0.0,2.0,LOW_SUPPORT
BOD113,PRICE_VALUE,4,50.0,25.0,2.75,OK
BOD113,REFUND_PAYMENT,1,100.0,0.0,1.0,LOW_SUPPORT
BOD113,RESERVATION,2,50.0,50.0,3.0,LOW_SUPPORT
BOD113,ROOM,7,28.6,57.1,3.57,OK
BOD113,SERVICE,3,66.7,33.3,2.67,OK
BOD113,STAFF,6,33.3,66.7,3.67,OK
BOD113,WIFI,1,100.0,0.0,1.0,LOW_SUPPORT
