hotel_id,platform,hotel_name_master,hotel_name_link,area_master,area_link,in_master,in_link_file,name_match_status,area_mismatch_flag,direct_url,status,url_format_status,duplicate_url_flag
BOD100,tripadvisor,Villa Rustica Hotel,Villa Rustica Hotel,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD101,google_travel,Vita Bella Hotel Resort & Spa,Vita Bella Hotel Resort & Spa,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD101,trip,Vita Bella Hotel Resort & Spa,Vita Bella Hotel Resort & Spa,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD101,tripadvisor,Vita Bella Hotel Resort & Spa,Vita Bella Hotel Resort & Spa,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD102,google_travel,Akyalı Butik Hotel,Akyalı Butik Hotel,Güvercinlik,Güvercinlik,True,True,EXACT,OK,null,null,NO_URL,False
BOD102,trip,Akyalı Butik Hotel,Akyalı Butik Hotel,Güvercinlik,Güvercinlik,True,True,EXACT,OK,null,null,NO_URL,False
BOD102,tripadvisor,Akyalı Butik Hotel,Akyalı Butik Hotel,Güvercinlik,Güvercinlik,True,True,EXACT,OK,null,null,NO_URL,False
BOD103,google_travel,Green Bay Resort & Spa Bodrum,Green Bay Resort & Spa Bodrum,Güvercinlik,Güvercinlik,True,True,EXACT,OK,null,null,NO_URL,False
BOD103,trip,Green Bay Resort & Spa Bodrum,Green Bay Resort & Spa Bodrum,Güvercinlik,Güvercinlik,True,True,EXACT,OK,null,null,NO_URL,False
BOD103,tripadvisor,Green Bay Resort & Spa Bodrum,Green Bay Resort & Spa Bodrum,Güvercinlik,Güvercinlik,True,True,EXACT,OK,null,null,NO_URL,False
BOD104,google_travel,Greenport Bodrum,Greenport Bodrum,Güvercinlik,Güvercinlik,True,True,EXACT,OK,null,null,NO_URL,False
BOD104,trip,Greenport Bodrum,Greenport Bodrum,Güvercinlik,Güvercinlik,True,True,EXACT,OK,null,null,NO_URL,False
BOD104,tripadvisor,Greenport Bodrum,Greenport Bodrum,Güvercinlik,Güvercinlik,True,True,EXACT,OK,null,null,NO_URL,False
BOD105,google_travel,İsolina Hotel,İsolina Hotel,Güvercinlik,Güvercinlik,True,True,EXACT,OK,null,null,NO_URL,False
BOD105,trip,İsolina Hotel,İsolina Hotel,Güvercinlik,Güvercinlik,True,True,EXACT,OK,null,null,NO_URL,False
BOD105,tripadvisor,İsolina Hotel,İsolina Hotel,Güvercinlik,Güvercinlik,True,True,EXACT,OK,null,null,NO_URL,False
BOD106,google_travel,La Blanche Island Bodrum,La Blanche Island Bodrum,Güvercinlik,Güvercinlik,True,True,EXACT,OK,null,null,NO_URL,False
BOD106,trip,La Blanche Island Bodrum,La Blanche Island Bodrum,Güvercinlik,Güvercinlik,True,True,EXACT,OK,null,null,NO_URL,False
BOD106,tripadvisor,La Blanche Island Bodrum,La Blanche Island Bodrum,Güvercinlik,Güvercinlik,True,True,EXACT,OK,null,null,NO_URL,False
BOD107,google_travel,Le Méridien Bodrum Beach Resort,Le Méridien Bodrum Beach Resort,Güvercinlik,Güvercinlik,True,True,EXACT,OK,null,null,NO_URL,False
BOD107,trip,Le Méridien Bodrum Beach Resort,Le Méridien Bodrum Beach Resort,Güvercinlik,Güvercinlik,True,True,EXACT,OK,null,null,NO_URL,False
BOD107,tripadvisor,Le Méridien Bodrum Beach Resort,Le Méridien Bodrum Beach Resort,Güvercinlik,Güvercinlik,True,True,EXACT,OK,https://no.tripadvisor.com/Hotel_Review-g298020-d20812306-Reviews-Le_Meridien_Bodrum_Beach_Resort-Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,OK,False
BOD108,google_travel,Lujo Hotel Bodrum,Lujo Hotel Bodrum,Güvercinlik,Güvercinlik,True,True,EXACT,OK,null,null,NO_URL,False
BOD108,trip,Lujo Hotel Bodrum,Lujo Hotel Bodrum,Güvercinlik,Güvercinlik,True,True,EXACT,OK,null,null,NO_URL,False
BOD108,tripadvisor,Lujo Hotel Bodrum,Lujo Hotel Bodrum,Güvercinlik,Güvercinlik,True,True,EXACT,OK,https://www.tripadvisor.com/Hotel_Review-g1467782-d13298623-Reviews-Lujo_Hotel_Bodrum-Guvercinlik_Bodrum_District_Mugla_Province_Turkish_Aegean_Coa.html,verified_direct,OK,False
BOD109,google_travel,Oscar Seaside Hotel & Spa,Oscar Seaside Hotel & Spa,Güvercinlik,Güvercinlik,True,True,EXACT,OK,null,null,NO_URL,False
BOD109,trip,Oscar Seaside Hotel & Spa,Oscar Seaside Hotel & Spa,Güvercinlik,Güvercinlik,True,True,EXACT,OK,null,null,NO_URL,False
BOD109,tripadvisor,Oscar Seaside Hotel & Spa,Oscar Seaside Hotel & Spa,Güvercinlik,Güvercinlik,True,True,EXACT,OK,null,null,NO_URL,False
BOD110,google_travel,Titanic Luxury Collection Bodrum,Titanic Luxury Collection Bodrum,Güvercinlik,Güvercinlik,True,True,EXACT,OK,null,null,NO_URL,False
BOD110,trip,Titanic Luxury Collection Bodrum,Titanic Luxury Collection Bodrum,Güvercinlik,Güvercinlik,True,True,EXACT,OK,null,null,NO_URL,False
BOD110,tripadvisor,Titanic Luxury Collection Bodrum,Titanic Luxury Collection Bodrum,Güvercinlik,Güvercinlik,True,True,EXACT,OK,null,null,NO_URL,False
BOD111,google_travel,Zena Hotel Bodrum,Zena Hotel Bodrum,Güvercinlik,Güvercinlik,True,True,EXACT,OK,null,null,NO_URL,False
BOD111,trip,Zena Hotel Bodrum,Zena Hotel Bodrum,Güvercinlik,Güvercinlik,True,True,EXACT,OK,null,null,NO_URL,False
BOD111,tripadvisor,Zena Hotel Bodrum,Zena Hotel Bodrum,Güvercinlik,Güvercinlik,True,True,EXACT,OK,null,null,NO_URL,False
BOD112,google_travel,Azure By Yelken Hotel,Azure By Yelken Hotel,Kadıkalesi,Kadıkalesi,True,True,EXACT,OK,null,null,NO_URL,False
BOD112,trip,Azure By Yelken Hotel,Azure By Yelken Hotel,Kadıkalesi,Kadıkalesi,True,True,EXACT,OK,null,null,NO_URL,False
BOD112,tripadvisor,Azure By Yelken Hotel,Azure By Yelken Hotel,Kadıkalesi,Kadıkalesi,True,True,EXACT,OK,null,null,NO_URL,False
BOD113,google_travel,Kadıkale Resort,Kadıkale Resort,Kadıkalesi,Kadıkalesi,True,True,EXACT,OK,https://www.google.com/travel/hotels/entity/ChcI267av9v2hps2GgsvZy8xdGZkdmtjMBAB,verified_direct,OK,False
BOD113,trip,Kadıkale Resort,Kadıkale Resort,Kadıkalesi,Kadıkalesi,True,True,EXACT,OK,null,null,NO_URL,False
BOD113,tripadvisor,Kadıkale Resort,Kadıkale Resort,Kadıkalesi,Kadıkalesi,True,True,EXACT,OK,null,null,NO_URL,False
BOD114,google_travel,Sianji Well-Being Resort Thermal & Spa,Sianji Well-Being Resort Thermal & Spa,Kadıkalesi,Kadıkalesi,True,True,EXACT,OK,null,null,NO_URL,False
BOD114,trip,Sianji Well-Being Resort Thermal & Spa,Sianji Well-Being Resort Thermal & Spa,Kadıkalesi,Kadıkalesi,True,True,EXACT,OK,null,null,NO_URL,False
BOD114,tripadvisor,Sianji Well-Being Resort Thermal & Spa,Sianji Well-Being Resort Thermal & Spa,Kadıkalesi,Kadıkalesi,True,True,EXACT,OK,null,null,NO_URL,False
BOD115,google_travel,Yasmin Bodrum Resort,Yasmin Bodrum Resort,Kadıkalesi,Kadıkalesi,True,True,EXACT,OK,null,null,NO_URL,False
BOD115,trip,Yasmin Bodrum Resort,Yasmin Bodrum Resort,Kadıkalesi,Kadıkalesi,True,True,EXACT,OK,null,null,NO_URL,False
BOD115,tripadvisor,Yasmin Bodrum Resort,Yasmin Bodrum Resort,Kadıkalesi,Kadıkalesi,True,True,EXACT,OK,null,null,NO_URL,False
BOD116,google_travel,Acropol Of Bodrum Beach Hotel - Restaurant,Acropol Of Bodrum Beach Hotel - Restaurant,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD116,trip,Acropol Of Bodrum Beach Hotel - Restaurant,Acropol Of Bodrum Beach Hotel - Restaurant,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD116,tripadvisor,Acropol Of Bodrum Beach Hotel - Restaurant,Acropol Of Bodrum Beach Hotel - Restaurant,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD117,google_travel,Altınkaya Hotel,Altınkaya Hotel,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD117,trip,Altınkaya Hotel,Altınkaya Hotel,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD117,tripadvisor,Altınkaya Hotel,Altınkaya Hotel,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD118,google_travel,Amfora Hotel,Amfora Hotel,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD118,trip,Amfora Hotel,Amfora Hotel,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD118,tripadvisor,Amfora Hotel,Amfora Hotel,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD119,google_travel,"Bodrum Suites Apart Otel, Ortakent - Yahşi","Bodrum Suites Apart Otel, Ortakent - Yahşi",Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD119,trip,"Bodrum Suites Apart Otel, Ortakent - Yahşi","Bodrum Suites Apart Otel, Ortakent - Yahşi",Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD119,tripadvisor,"Bodrum Suites Apart Otel, Ortakent - Yahşi","Bodrum Suites Apart Otel, Ortakent - Yahşi",Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD120,google_travel,Celeste Bella Luxury Hotel & Spa,Celeste Bella Luxury Hotel & Spa,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD120,trip,Celeste Bella Luxury Hotel & Spa,Celeste Bella Luxury Hotel & Spa,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD120,tripadvisor,Celeste Bella Luxury Hotel & Spa,Celeste Bella Luxury Hotel & Spa,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD121,google_travel,Eskiyalı Otel,Eskiyalı Otel,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD121,trip,Eskiyalı Otel,Eskiyalı Otel,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD121,tripadvisor,Eskiyalı Otel,Eskiyalı Otel,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD122,google_travel,Florida Otel,Florida Otel,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD122,trip,Florida Otel,Florida Otel,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD122,tripadvisor,Florida Otel,Florida Otel,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD123,google_travel,Hotel Marma Beach,Hotel Marma Beach,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD123,trip,Hotel Marma Beach,Hotel Marma Beach,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD123,tripadvisor,Hotel Marma Beach,Hotel Marma Beach,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD124,google_travel,Irmak Boutique Hotel,Irmak Boutique Hotel,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD124,trip,Irmak Boutique Hotel,Irmak Boutique Hotel,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD124,tripadvisor,Irmak Boutique Hotel,Irmak Boutique Hotel,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD125,google_travel,Kefi Beach Bodrum,Kefi Beach Bodrum,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD125,trip,Kefi Beach Bodrum,Kefi Beach Bodrum,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD125,tripadvisor,Kefi Beach Bodrum,Kefi Beach Bodrum,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD126,google_travel,Khai Hotel Bodrum,Khai Hotel Bodrum,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD126,trip,Khai Hotel Bodrum,Khai Hotel Bodrum,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD126,tripadvisor,Khai Hotel Bodrum,Khai Hotel Bodrum,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD127,google_travel,Kriss Hotel,Kriss Hotel,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD127,trip,Kriss Hotel,Kriss Hotel,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD127,tripadvisor,Kriss Hotel,Kriss Hotel,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD128,google_travel,Lugga Boutique Hotel & Beach,Lugga Boutique Hotel & Beach,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD128,trip,Lugga Boutique Hotel & Beach,Lugga Boutique Hotel & Beach,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD128,tripadvisor,Lugga Boutique Hotel & Beach,Lugga Boutique Hotel & Beach,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD129,google_travel,Meggs Bodrum,Meggs Bodrum,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD129,trip,Meggs Bodrum,Meggs Bodrum,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD129,tripadvisor,Meggs Bodrum,Meggs Bodrum,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD130,google_travel,Petunya Beach Resort,Petunya Beach Resort,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD130,trip,Petunya Beach Resort,Petunya Beach Resort,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD130,tripadvisor,Petunya Beach Resort,Petunya Beach Resort,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD131,google_travel,Regia Mare Beach Hotel Bodrum,Regia Mare Beach Hotel Bodrum,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD131,trip,Regia Mare Beach Hotel Bodrum,Regia Mare Beach Hotel Bodrum,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD131,tripadvisor,Regia Mare Beach Hotel Bodrum,Regia Mare Beach Hotel Bodrum,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD132,google_travel,Viras Hotel & Beach,Viras Hotel & Beach,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD132,trip,Viras Hotel & Beach,Viras Hotel & Beach,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD132,tripadvisor,Viras Hotel & Beach,Viras Hotel & Beach,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD133,google_travel,Yahşi Beach Hotel & Restaurant,Yahşi Beach Hotel & Restaurant,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD133,trip,Yahşi Beach Hotel & Restaurant,Yahşi Beach Hotel & Restaurant,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD133,tripadvisor,Yahşi Beach Hotel & Restaurant,Yahşi Beach Hotel & Restaurant,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD134,google_travel,Yakamoz Otel,Yakamoz Otel,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD134,trip,Yakamoz Otel,Yakamoz Otel,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD134,tripadvisor,Yakamoz Otel,Yakamoz Otel,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD135,google_travel,Yılmaz Hotel | Bodrum Ortakent Otelleri,Yılmaz Hotel | Bodrum Ortakent Otelleri,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD135,trip,Yılmaz Hotel | Bodrum Ortakent Otelleri,Yılmaz Hotel | Bodrum Ortakent Otelleri,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD135,tripadvisor,Yılmaz Hotel | Bodrum Ortakent Otelleri,Yılmaz Hotel | Bodrum Ortakent Otelleri,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD136,google_travel,Zest Exclusive Hotel and Spa,Zest Exclusive Hotel and Spa,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD136,trip,Zest Exclusive Hotel and Spa,Zest Exclusive Hotel and Spa,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD136,tripadvisor,Zest Exclusive Hotel and Spa,Zest Exclusive Hotel and Spa,Ortakent-Yahşi,Ortakent-Yahşi,True,True,EXACT,OK,null,null,NO_URL,False
BOD137,google_travel,Armagan Apart Hotel,Armagan Apart Hotel,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD137,trip,Armagan Apart Hotel,Armagan Apart Hotel,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD137,tripadvisor,Armagan Apart Hotel,Armagan Apart Hotel,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD138,google_travel,Bodrum Blue Bay Otel,Bodrum Blue Bay Otel,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD138,trip,Bodrum Blue Bay Otel,Bodrum Blue Bay Otel,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD138,tripadvisor,Bodrum Blue Bay Otel,Bodrum Blue Bay Otel,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD139,google_travel,Casa Dell'arte Otel,Casa Dell'arte Otel,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD139,trip,Casa Dell'arte Otel,Casa Dell'arte Otel,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD139,tripadvisor,Casa Dell'arte Otel,Casa Dell'arte Otel,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD140,google_travel,DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD140,trip,DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD140,tripadvisor,DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD141,google_travel,DUJA BODRUM,DUJA BODRUM,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD141,trip,DUJA BODRUM,DUJA BODRUM,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD141,tripadvisor,DUJA BODRUM,DUJA BODRUM,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD142,google_travel,Hotel Torbahan,Hotel Torbahan,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD142,trip,Hotel Torbahan,Hotel Torbahan,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD142,tripadvisor,Hotel Torbahan,Hotel Torbahan,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD143,google_travel,Hotel Zeytinada,Hotel Zeytinada,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD143,trip,Hotel Zeytinada,Hotel Zeytinada,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD143,tripadvisor,Hotel Zeytinada,Hotel Zeytinada,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD144,google_travel,Mira Suites,Mira Suites,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD144,trip,Mira Suites,Mira Suites,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD144,tripadvisor,Mira Suites,Mira Suites,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD145,google_travel,Moyo Luxury Hotel & Beach,Moyo Luxury Hotel & Beach,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD145,trip,Moyo Luxury Hotel & Beach,Moyo Luxury Hotel & Beach,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD145,tripadvisor,Moyo Luxury Hotel & Beach,Moyo Luxury Hotel & Beach,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD146,google_travel,Olivia Hotel,Olivia Hotel,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD146,trip,Olivia Hotel,Olivia Hotel,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD146,tripadvisor,Olivia Hotel,Olivia Hotel,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD147,google_travel,Omar Hotel & Suites,Omar Hotel & Suites,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD147,trip,Omar Hotel & Suites,Omar Hotel & Suites,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD147,tripadvisor,Omar Hotel & Suites,Omar Hotel & Suites,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD148,google_travel,Rixos Premium Bodrum,Rixos Premium Bodrum,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD148,trip,Rixos Premium Bodrum,Rixos Premium Bodrum,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD148,tripadvisor,Rixos Premium Bodrum,Rixos Premium Bodrum,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD149,google_travel,Roota Bodrum,Roota Bodrum,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD149,trip,Roota Bodrum,Roota Bodrum,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD149,tripadvisor,Roota Bodrum,Roota Bodrum,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD150,google_travel,Samara Hotel,Samara Hotel,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD150,trip,Samara Hotel,Samara Hotel,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD150,tripadvisor,Samara Hotel,Samara Hotel,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD151,google_travel,Sarpedor Boutique Hotel & SPA,Sarpedor Boutique Hotel & SPA,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD151,trip,Sarpedor Boutique Hotel & SPA,Sarpedor Boutique Hotel & SPA,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD151,tripadvisor,Sarpedor Boutique Hotel & SPA,Sarpedor Boutique Hotel & SPA,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD152,google_travel,"Susona Bodrum, LXR Hotels & Resorts","Susona Bodrum, LXR Hotels & Resorts",Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD152,trip,"Susona Bodrum, LXR Hotels & Resorts","Susona Bodrum, LXR Hotels & Resorts",Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD152,tripadvisor,"Susona Bodrum, LXR Hotels & Resorts","Susona Bodrum, LXR Hotels & Resorts",Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD153,google_travel,The Oba Hotel,The Oba Hotel,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD153,trip,The Oba Hotel,The Oba Hotel,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD153,tripadvisor,The Oba Hotel,The Oba Hotel,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD154,google_travel,Toka Bodrum Hotel & Beach Club,Toka Bodrum Hotel & Beach Club,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD154,trip,Toka Bodrum Hotel & Beach Club,Toka Bodrum Hotel & Beach Club,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD154,tripadvisor,Toka Bodrum Hotel & Beach Club,Toka Bodrum Hotel & Beach Club,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD155,google_travel,Trend Life | Trendlife Hotels & Beach Club Bodrum Torba,Trend Life | Trendlife Hotels & Beach Club Bodrum Torba,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD155,trip,Trend Life | Trendlife Hotels & Beach Club Bodrum Torba,Trend Life | Trendlife Hotels & Beach Club Bodrum Torba,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD155,tripadvisor,Trend Life | Trendlife Hotels & Beach Club Bodrum Torba,Trend Life | Trendlife Hotels & Beach Club Bodrum Torba,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD156,google_travel,Voyage Torba,Voyage Torba,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD156,trip,Voyage Torba,Voyage Torba,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD156,tripadvisor,Voyage Torba,Voyage Torba,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD157,google_travel,Voyage Torba Private,Voyage Torba Private,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD157,trip,Voyage Torba Private,Voyage Torba Private,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD157,tripadvisor,Voyage Torba Private,Voyage Torba Private,Torba,Torba,True,True,EXACT,OK,null,null,NO_URL,False
BOD158,google_travel,Arin Resort Bodrum,Arin Resort Bodrum,Turgutreis,Turgutreis,True,True,EXACT,OK,null,null,NO_URL,False
