hotel_id,hotel_name,area,google_travel_url,google_travel_status,google_travel_confidence,trip_url,trip_status,trip_confidence,policy_trip_url,platform_coverage_count,manual_review_required,enabled_google,enabled_trip,enabled_policies
BOD140,DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,Torba,https://www.google.com/travel/hotels/entity/ChkI2-iu15q5kbcWGg0vZy8xMWpoOHgwcHY0EAE?q=DoubleTree%20by%20Hilton%20Bodrum%20I%C5%9F%C4%B1l%20Club%20All%20Inclusive%20Resort%20Torba%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjUlqSpnr6WAxUQBwYAHYdwNFoQvukIegQIAxAC,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=3054529,verified_direct,91,https://www.trip.com/hotels/detail/?hotelId=3054529,2,False,True,True,True
BOD141,DUJA BODRUM,Torba,,NOT_FOUND,67,https://www.trip.com/hotels/detail/?hotelId=2510330,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=2510330,1,False,False,True,True
BOD142,Hotel Torbahan,Torba,,review_required,71,,NOT_FOUND,56,,0,True,False,False,False
BOD143,Hotel Zeytinada,Torba,https://www.google.com/travel/hotels/entity/ChcImdeM8b6Q57UNGgsvZy8xdGs1cW5tbBAB?q=Hotel%20Zeytinada%20Torba%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwi9t43Fnr6WAxXABQYAHdCYLG8QvukIegQIAxAC,verified_direct,95,,NOT_FOUND,59,,1,False,True,False,False
BOD144,Mira Suites,Torba,,NOT_FOUND,67,https://www.trip.com/hotels/detail/?hotelId=29994665,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=29994665,1,False,False,True,True
BOD145,Moyo Luxury Hotel & Beach,Torba,https://www.google.com/travel/hotels/entity/ChoI2tv28brhtZ7_ARoNL2cvMTFmZ203c2czcBAB?q=Moyo%20Luxury%20Hotel%20%26%20Beach%20Torba%20Bodrum&ved=2ahUKEwij_8Panr6WAxXmZkECHYt_Ff8QvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA&ap=KigKEgnB3J8T-YlCQBGp3NIwsHU7QBISCfB6PCqkikJAEanc0qTgdjtA,verified_direct,95,,NOT_FOUND,0,,1,False,True,False,False
BOD146,Olivia Hotel,Torba,https://www.google.com/travel/hotels/entity/ChgI5pTP-e-O0PtIGgwvZy8xaGM3a3IzcHQQAQ?q=Olivia%20Hotel%20Torba%20Bodrum&ved=2ahUKEwjpiIXinr6WAxXYLAYAHQiYBaYQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,verified_direct,95,,review_required,82,,1,True,True,False,False
BOD147,Omar Hotel & Suites,Torba,https://www.google.com/travel/hotels/entity/ChgInsrCgN2-jv2xARoLL2cvMXRmaHZfNzMQAQ?q=Omar%20Hotel%20%26%20Suites%20Torba%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwiV36zpnr6WAxWiOQYAHYDAHI4QvukIegQIAxAC,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=7169366,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=7169366,2,False,True,True,True
BOD148,Rixos Premium Bodrum,Torba,https://www.google.com/travel/hotels/entity/ChgIs66GzsSM5PSHARoLL2cvMXR4MTJwZDMQAQ?q=Rixos%20Premium%20Bodrum%20Torba%20Bodrum&ved=2ahUKEwiIsdX1nr6WAxV2YkECHUKPNxIQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,verified_direct,95,,ERROR,0,,1,False,True,False,False
BOD149,Roota Bodrum,Torba,,NOT_FOUND,69,,NOT_FOUND,0,,0,False,False,False,False
BOD150,Samara Hotel,Torba,https://www.google.com/travel/hotels/entity/ChgI1qjkw_2X2LexARoLL2cvMXZxdDJicDUQAQ?q=Samara%20Hotel%20Torba%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjp9qKNn76WAxXIKwYAHZBnFE8QvukIegQIAxAC,verified_direct,95,,NOT_FOUND,47,,1,False,True,False,False
BOD151,Sarpedor Boutique Hotel & SPA,Torba,,review_required,81,https://www.trip.com/hotels/detail/?hotelId=3799376,verified_direct,88,https://www.trip.com/hotels/detail/?hotelId=3799376,1,True,False,True,True
BOD152,"Susona Bodrum, LXR Hotels & Resorts",Torba,https://www.google.com/travel/hotels/entity/ChkIgfXTtKuLypd6Gg0vZy8xMWZ0eGs5bng1EAE?q=Susona%20Bodrum%2C%20LXR%20Hotels%20%26%20Resorts%20Torba%20Bodrum&ved=2ahUKEwjlpcWgn76WAxVEi3wGHT5JC3YQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=5798277,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=5798277,2,False,True,True,True
BOD153,The Oba Hotel,Torba,https://www.google.com/travel/hotels/entity/ChkIwJfY9v-yi5BTGg0vZy8xMWw0bXpnNHpsEAE?q=The%20Oba%20Hotel%20Torba%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjI19Wnn76WAxWJOQYAHSpSBBkQvukIegQIAxAC,verified_direct,95,,NOT_FOUND,38,,1,False,True,False,False
BOD154,Toka Bodrum Hotel & Beach Club,Torba,,review_required,81,,NOT_FOUND,0,,0,True,False,False,False
BOD155,Trend Life | Trendlife Hotels & Beach Club Bodrum Torba,Torba,https://www.google.com/travel/hotels/entity/ChoI14f077b98uyAARoNL2cvMTFzeTNsbjZ4NRAB?q=Trend%20Life%20%7C%20Trendlife%20Hotels%20%26%20Beach%20Club%20Bodrum%20Torba%20Torba%20Bodrum&ved=2ahUKEwjO9r63n76WAxUECAYAHZ-9D3cQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,verified_direct,95,,NOT_FOUND,59,,1,False,True,False,False
BOD156,Voyage Torba,Torba,https://www.google.com/travel/hotels/entity/ChkIpfq3j7GzsqYDGg0vZy8xMXR0MHlzeHFoEAE?q=Voyage%20Torba%20Torba%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwi1_8u-n76WAxV9QEECHTAXHqwQvukIegQIAxAC,verified_direct,95,,review_required,77,,1,True,True,False,False
BOD157,Voyage Torba Private,Torba,,review_required,77,,NOT_FOUND,0,,0,True,False,False,False
BOD158,Arin Resort Bodrum,Turgutreis,,review_required,75,https://www.trip.com/hotels/detail/?hotelId=3139952,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=3139952,1,True,False,True,True
BOD159,Bodrum Ada Otel Turgutreis,Turgutreis,,review_required,80,,NOT_FOUND,69,,0,True,False,False,False
BOD160,La Blanche Resort Bodrum,Turgutreis,,review_required,79,,review_required,77,,0,True,False,False,False
BOD161,MyElla Hotel Resort & Spa,Turgutreis,https://www.google.com/travel/hotels/entity/ChoI-9CC1ZPs0P69ARoNL2cvMTFzejNyYm12ZhAB?q=MyElla%20Hotel%20Resort%20%26%20Spa%20Turgutreis%20Bodrum&ved=2ahUKEwjZ_MLvn76WAxVoh3wGHUiKCLMQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,verified_direct,95,,review_required,76,,1,True,True,False,False
BOD162,Rammos Managed by Dedeman,Turgutreis,https://www.google.com/travel/hotels/entity/ChkIlKDmk5L7uYMzGg0vZy8xMXN3cGg2cWZ4EAE?q=Rammos%20Managed%20by%20Dedeman%20Turgutreis%20Bodrum&ved=2ahUKEwit3Nb2n76WAxVKRUECHfWaGioQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=91593909,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=91593909,2,False,True,True,True
BOD163,Sundance Resort,Turgutreis,,review_required,73,,NOT_FOUND,0,,0,True,False,False,False
BOD164,Swissôtel Resort Bodrum Sahili,Turgutreis,,review_required,84,,review_required,84,,0,True,False,False,False
BOD165,Caja by Maxx Royal,Türkbükü,,review_required,75,https://www.trip.com/hotels/detail/?hotelId=96121165,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=96121165,1,True,False,True,True
BOD166,Divan Bodrum,Türkbükü,https://www.google.com/travel/hotels/entity/ChcIk-_DgJbv8fJLGgsvZy8xdGQwal95YhAB?q=Divan%20Bodrum%20T%C3%BCrkb%C3%BCk%C3%BC%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwih_sCZoL6WAxXsakECHVPSOXkQvukIegQIAxAC,verified_direct,95,,NOT_FOUND,0,,1,False,True,False,False
BOD167,Elista Hotel & Spa,Türkbükü,https://www.google.com/travel/hotels/entity/ChkIrvDMk_Pn0fkFGg0vZy8xMWRmdjVkcXBiEAE?q=Elista%20Hotel%20%26%20Spa%20T%C3%BCrkb%C3%BCk%C3%BC%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwiimKWhoL6WAxVKRUECHfWaGioQvukIegQIAxAC,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=10538097,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=10538097,2,False,True,True,True
BOD168,Kuum Hotel & SPA Bodrum,Türkbükü,https://www.google.com/travel/hotels/entity/ChgIufGG67rR0566ARoLL2cvMXdmcDYyN2sQAQ?q=Kuum%20Hotel%20%26%20SPA%20Bodrum%20T%C3%BCrkb%C3%BCk%C3%BC%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwiw38-ooL6WAxWvoHwGHSu_GAkQvukIegQIAxAC,verified_direct,95,,review_required,77,,1,True,True,False,False
BOD169,MACAKIZI BODRUM,Türkbükü,https://www.google.com/travel/hotels/entity/ChgIvOfB4Iu2jbDJARoLL2cvMXRoaDRyajgQAQ?q=MACAKIZI%20BODRUM%20T%C3%BCrkb%C3%BCk%C3%BC%20Bodrum&ved=2ahUKEwjZ0qaxoL6WAxVjg3wGHQE6LnYQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,verified_direct,95,,NOT_FOUND,0,,1,False,True,False,False
BOD170,No:81 Hotel,Türkbükü,,NOT_FOUND,67,https://www.trip.com/hotels/detail/?hotelId=6276090,verified_direct,91,https://www.trip.com/hotels/detail/?hotelId=6276090,1,False,False,True,True
BOD171,4 reasons Hotel Yalikavak,Yalıkavak,https://www.google.com/travel/hotels/entity/ChgI_N-CvdDJqZ-AARoLL2cvMXY4NXc1NzAQAQ?q=4%20reasons%20Hotel%20Yalikavak%20Yal%C4%B1kavak%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwiv_NzBoL6WAxXQOAYAHd-5JVkQvukIegQIAxAC,verified_direct,95,,NOT_FOUND,64,,1,False,True,False,False
BOD172,Ailla Yalıkavak,Yalıkavak,,NOT_FOUND,53,https://www.trip.com/hotels/detail/?hotelId=112828271,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=112828271,1,False,False,True,True
BOD173,Allium Bodrum Resort & Spa,Yalıkavak,,review_required,79,https://www.trip.com/hotels/detail/?hotelId=11135278,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=11135278,1,True,False,True,True
BOD174,Arts Hotel Bodrum Yalıkavak,Yalıkavak,,review_required,81,https://www.trip.com/hotels/detail/?hotelId=42368994,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=42368994,1,True,False,True,True
BOD175,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,,review_required,83,https://www.trip.com/hotels/detail/?hotelId=3123466,verified_direct,86,https://www.trip.com/hotels/detail/?hotelId=3123466,1,True,False,True,True
BOD176,Blue Point Yalikavak,Yalıkavak,,review_required,77,,NOT_FOUND,65,,0,True,False,False,False
BOD177,Delta Hotels By Marriott Bodrum,Yalıkavak,,review_required,83,https://www.trip.com/hotels/detail/?hotelId=6521445,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=6521445,1,True,False,True,True
BOD178,Highlight Hotel Yalıkavak,Yalıkavak,,review_required,80,,review_required,79,,0,True,False,False,False
BOD179,Lizbonia Otel Yalikavak,Yalıkavak,,review_required,79,,NOT_FOUND,0,,0,True,False,False,False
BOD180,MGallery The Bodrum Hotel Yalıkavak,Yalıkavak,https://www.google.com/travel/hotels/entity/ChkI0Y20zKuUsdcQGg0vZy8xMXEycDg1OXQ1EAE?q=MGallery%20The%20Bodrum%20Hotel%20Yal%C4%B1kavak%20Yal%C4%B1kavak%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwji8viMob6WAxURd0ECHczVJfEQvukIegQIAxAC,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=78104128,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=78104128,2,False,True,True,True
BOD181,Palmalife Bodrum Resort & Spa,Yalıkavak,,review_required,81,https://www.trip.com/hotels/detail/?hotelId=65110502,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=65110502,1,True,False,True,True
BOD182,Root Redrock Villas Yalıkavak - Bodrum,Yalıkavak,,review_required,84,,review_required,73,,0,True,False,False,False
BOD183,Ruins Luxury Resort,Yalıkavak,,review_required,76,https://www.trip.com/hotels/detail/?hotelId=134861180,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=134861180,1,True,False,True,True
BOD184,Sea Palm Otel -YALIKAVAK,Yalıkavak,,review_required,79,https://www.trip.com/hotels/detail/?hotelId=67104006,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=67104006,1,True,False,True,True
BOD185,Sezz Hotels Spa Wellness Yalıkavak,Yalıkavak,,review_required,83,,review_required,79,,0,True,False,False,False
BOD186,Sirene Luxury Hotel Bodrum,Yalıkavak,,review_required,80,https://www.trip.com/hotels/detail/?hotelId=3794461,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=3794461,1,True,False,True,True
BOD187,Spektr Boutique Hotel Yalikavak,Yalıkavak,,review_required,83,https://www.trip.com/hotels/detail/?hotelId=10742914,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=10742914,1,True,False,True,True
BOD188,Tangiers Hotel Yalıkavak,Yalıkavak,,review_required,79,,NOT_FOUND,60,,0,True,False,False,False
BOD189,The Bodrum EDITION,Yalıkavak,https://www.google.com/travel/hotels/entity/ChoIoYqzieyFytDiARoNL2cvMTFmNTRzNl9fcRAB?q=The%20Bodrum%20EDITION%20Yal%C4%B1kavak%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjGmJDYob6WAxXibEECHY0vKLwQvukIegQIAxAC,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=21867636,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=21867636,2,False,True,True,True
BOD190,The Sign Highlight Hotel,Yalıkavak,https://www.google.com/travel/hotels/entity/ChkI-ZT7oNbT99w4Gg0vZy8xMXprdmpwOHMyEAE?q=The%20Sign%20Highlight%20Hotel%20Yal%C4%B1kavak%20Bodrum&ved=2ahUKEwjPnLDfob6WAxU_hnwGHRgHJykQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=4061754,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=4061754,2,False,True,True,True
BOD191,Yalıkavak Marina Hotel by METT Collection,Yalıkavak,https://www.google.com/travel/hotels/entity?q=Yal%C4%B1kavak%20Marina%20Hotel%20by%20METT%20Collection%20Yal%C4%B1kavak%20Bodrum&ved=2ahUKEwiz29Xqob6WAxU_BQYAHTAHGygQvukIegUIAxDfAw&ts=CAEaWwo9EjsKDS9nLzExdjBfdzlxYl86KllhbMSxa2F2YWsgTWFyaW5hIEhvdGVsIEJ5IE1ldHQgQ29sbGVjdGlvbhIaEhQKBwjqDxAJGAcSBwjqDxAJGAgYATICCAIqBwoFOgNUUlk&rp=OAFIAg,verified_direct,85,https://www.trip.com/hotels/detail/?hotelId=3802803,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=3802803,2,False,True,True,True
BOD192,Yalıpark Beach Hotel,Yalıkavak,,review_required,77,https://www.trip.com/hotels/detail/?hotelId=9866550,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=9866550,1,True,False,True,True
